0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.800064,0.51982826,0.23190375,0.26819652,0.8253103,0.22338259,0.3653249,0.20912993,0.33924073,0.87468517,0.43179104,0.17380457,0.48880926,0.6932412,0.43528447,0.27880496,0.06428978,0.545521
0.66347957,0.3681106,0.6110667,0.6322479,0.7596674,0.28241265,0.38612387,0.43254474,0.36000302,0.7844253,0.5862303,0.2964339,0.45600522,0.52716595,0.582805,0.606377,0.28020328,0.72049934
0.81527114,0.43468893,0.52313864,0.39974537,0.76538277,0.2608232,0.26587301,0.2900459,0.32358062,0.8243906,0.5298082,0.21837524,0.53395104,0.61767095,0.4915054,0.42840174,0.16417897,0.6745255
0.55767506,0.47084305,0.5437306,0.40237653,0.50322753,0.50867885,0.5002535,0.53681,0.5305949,0.56086415,0.49829468,0.447803,0.5535657,0.48555017,0.48952264,0.48919964,0.40380317,0.56422657
0.63548446,0.32894793,0.6702173,0.5808102,0.7492519,0.30712178,0.4302776,0.47484842,0.45960614,0.75897884,0.64447916,0.34686416,0.4508235,0.4535391,0.6362717,0.5933043,0.30015275,0.7530059
0.992273,0.45595482,0.30028477,0.45271677,0.99558544,0.010164278,0.06622666,0.032954052,0.065466255,0.99667877,0.6378254,0.039244607,0.6176378,0.7483794,0.7436265,0.266164,0.0051194723,0.78065336
0.998129,0.46402907,0.22230533,0.42386118,0.9992361,0.002444953,0.03706146,0.011954541,0.034453265,0.99940664,0.6879945,0.019093612,0.6465131,0.78361624,0.8233083,0.1907674,0.0010701607,0.81924325
0.98474973,0.39022186,0.38415164,0.30020398,0.98310924,0.030365983,0.08310112,0.053830393,0.11977701,0.99041665,0.6038487,0.047294546,0.57363856,0.755108,0.6320205,0.24502113,0.009630573,0.8081705
0.9975152,0.36892292,0.36159635,0.41626078,0.9985548,0.004160667,0.0363631,0.017981218,0.045773882,0.9990624,0.7003828,0.020164153,0.62030494,0.76901746,0.805486,0.23590206,0.0017359185,0.8750529
0.52930886,0.5249661,0.48834214,0.5135999,0.5542042,0.4779046,0.46723786,0.53547907,0.48454982,0.5458482,0.50342435,0.44677505,0.5333997,0.4976702,0.49991378,0.52059764,0.4903874,0.5099516
0.88489103,0.5234555,0.22314404,0.35193187,0.8720443,0.14247797,0.20562088,0.12968455,0.1885924,0.9211172,0.40506998,0.095216,0.5372201,0.7920782,0.39636484,0.297338,0.043920424,0.56083125
0.94835764,0.46812335,0.3536445,0.2708914,0.9440013,0.08588374,0.17807247,0.11399586,0.2209059,0.96077,0.56820065,0.11747857,0.5590247,0.6792993,0.57260084,0.25440118,0.032614227,0.6960581
0.5139599,0.5107871,0.5047386,0.5155464,0.5550792,0.48499778,0.4855633,0.5510274,0.50011533,0.54542994,0.51156354,0.456275,0.5177415,0.483346,0.5085192,0.5306821,0.49362335,0.5276899
0.990731,0.5006217,0.23914492,0.2311168,0.994392,0.014650177,0.108690955,0.036128253,0.12299374,0.9954072,0.6599305,0.06315659,0.5994556,0.6861291,0.74290985,0.15690412,0.0049171206,0.74117947
0.77998984,0.19904764,0.8026147,0.5324681,0.7945606,0.28443757,0.4316262,0.5238029,0.39636132,0.8926608,0.6571592,0.28703922,0.3679738,0.48072362,0.645211,0.6079234,0.24249224,0.9071728
0.9545739,0.41113335,0.47939885,0.5267194,0.9577655,0.06174565,0.1227697,0.12099444,0.13781089,0.97068524,0.57644814,0.08954786,0.57581335,0.6988745,0.61595374,0.42664903,0.040086843,0.7571801
0.48219106,0.39224696,0.5946796,0.6289538,0.6881268,0.40817684,0.5811535,0.5976123,0.49972266,0.6950493,0.5391623,0.42913914,0.4224046,0.42676643,0.5957522,0.65409034,0.3675841,0.66937476
0.7664837,0.4707674,0.4858207,0.28513807,0.71230465,0.3325338,0.3614188,0.3346504,0.43914863,0.7619249,0.5449221,0.30862522,0.52254206,0.55063003,0.4950874,0.35450608,0.1946872,0.6287122
0.50585794,0.48777625,0.5391199,0.5238188,0.5672437,0.466302,0.5139761,0.54216677,0.48786578,0.5661739,0.5252707,0.46711165,0.4980532,0.46513602,0.5148971,0.5547699,0.44897014,0.5582481
0.5036405,0.4936124,0.49040213,0.4554701,0.5136045,0.50156313,0.48336372,0.5157112,0.5053037,0.5265692,0.5098551,0.42801678,0.4958279,0.51555544,0.46672636,0.4917054,0.4483978,0.540253
0.4869239,0.44457385,0.4792551,0.64971673,0.69418824,0.45379153,0.5021402,0.6540862,0.57064474,0.65927637,0.49567783,0.3783428,0.4839786,0.46944183,0.61930305,0.61220634,0.50348467,0.5836687
0.759557,0.44049534,0.5952846,0.51110554,0.77717364,0.27108198,0.33760223,0.38475806,0.36715052,0.793134,0.5826269,0.32380983,0.533497,0.5027396,0.58298945,0.52016884,0.25655553,0.6693351
0.51444477,0.52435035,0.34036598,0.6448157,0.6774648,0.5267651,0.399043,0.7099764,0.6298629,0.6082981,0.43075138,0.3252432,0.5524048,0.54023695,0.61377037,0.53585565,0.6783413,0.47419807
0.98423475,0.4405323,0.3837809,0.44507468,0.9901874,0.021056663,0.10017566,0.06136023,0.10726875,0.9921486,0.6474974,0.06888165,0.5981032,0.6785886,0.7333062,0.3087664,0.012254942,0.7762911
0.80968314,0.41609073,0.3771128,0.21749602,0.7161775,0.30819333,0.28819034,0.23336296,0.3726039,0.83433443,0.4460675,0.1467158,0.47788993,0.71721166,0.37467816,0.29227304,0.08212303,0.6692483
0.9821232,0.38095415,0.51161736,0.6267234,0.9884066,0.02204378,0.078894034,0.075716615,0.08364482,0.9913593,0.6426137,0.05929835,0.5997917,0.69463366,0.732476,0.45453236,0.018208655,0.8194976
0.5721941,0.41163886,0.58992773,0.5772223,0.66787803,0.37044743,0.45310324,0.48960125,0.44444302,0.6728611,0.5787343,0.3839112,0.47255495,0.4831715,0.5640427,0.5801429,0.36634767,0.6539897
0.9448937,0.39308593,0.46751454,0.20491396,0.92188555,0.118496746,0.18439354,0.13985446,0.29199815,0.95153373,0.599083,0.12584361,0.53239965,0.64747953,0.56666607,0.24839596,0.03811208,0.7708046
0.7608552,0.24434645,0.6299887,0.22038819,0.54794407,0.42524362,0.34780625,0.37056193,0.47304115,0.77674884,0.5548524,0.19439755,0.44162193,0.6651741,0.4196015,0.34582967,0.16756506,0.8335791
0.7769513,0.48619092,0.38349527,0.29366535,0.74743724,0.29233113,0.34775156,0.28104123,0.38393122,0.8060864,0.49125162,0.2387295,0.51161975,0.6243306,0.4570372,0.3362814,0.13399215,0.5980985
0.47772273,0.41435495,0.58019793,0.6128227,0.66491073,0.4207041,0.5721745,0.5900689,0.506583,0.6637683,0.5355834,0.4411901,0.4454875,0.42809328,0.58614856,0.6386407,0.38353065,0.6378233
0.9784852,0.49145347,0.349995,0.5009108,0.98915076,0.023269821,0.12550786,0.07301373,0.112541504,0.98975897,0.6409148,0.0925977,0.6068851,0.64619166,0.7432661,0.33312052,0.017208388,0.7206444
0.4896764,0.40568727,0.59245574,0.60838544,0.66999227,0.4172995,0.5719074,0.5951483,0.5155325,0.67348295,0.53752047,0.44111556,0.45904225,0.4203864,0.5986147,0.64068156,0.37449893,0.6449706
0.51817906,0.51775116,0.5219025,0.48866293,0.52770275,0.4833809,0.4895946,0.52193564,0.47905904,0.5267728,0.5204827,0.47629267,0.519698,0.48073417,0.4862132,0.5206243,0.4743055,0.5249639
0.9743799,0.40055496,0.46320572,0.42397457,0.9784077,0.03937183,0.11336101,0.0891889,0.14077893,0.9846706,0.62925404,0.080325015,0.57676214,0.6743653,0.6807629,0.34181768,0.021306155,0.79235226
0.8636208,0.60074854,0.26725724,0.49636927,0.89854175,0.12709646,0.26150978,0.1791678,0.20022544,0.9029124,0.48948577,0.19844061,0.5866546,0.6633617,0.5326231,0.3746733,0.094535425,0.48772702
0.993736,0.4595433,0.29195073,0.3784529,0.9967285,0.00869576,0.072218075,0.03027779,0.0755533,0.99737257,0.67212594,0.04338631,0.61579704,0.71438116,0.7777864,0.22315538,0.0040394277,0.79010516
0.9608745,0.34013775,0.522452,0.2632719,0.93661153,0.09118246,0.12251958,0.114495814,0.2136844,0.96692055,0.589074,0.07833793,0.5362643,0.7112971,0.55430853,0.2927369,0.02881314,0.8215531
0.7414434,0.2857252,0.6391734,0.30692762,0.595837,0.39210013,0.35480574,0.39611152,0.45932567,0.7595402,0.5739352,0.24160601,0.48123413,0.60763836,0.47949833,0.409094,0.2133675,0.79409623
0.99904406,0.42479566,0.20262104,0.25512654,0.999493,0.0017939166,0.0282691,0.00729823,0.0350349,0.9996778,0.7043701,0.012270519,0.63574123,0.81354654,0.8193173,0.11857918,0.00044319927,0.8604341
0.80195737,0.4368468,0.4688589,0.505094,0.74163824,0.24506193,0.2305755,0.26372626,0.24454805,0.82333016,0.47626784,0.16712743,0.5500795,0.70390683,0.439299,0.47219738,0.16132644,0.6455609
0.70147014,0.4782331,0.48281384,0.68034756,0.77955997,0.2464913,0.33146065,0.36974305,0.27035886,0.79787457,0.48806122,0.25777367,0.5387374,0.5956921,0.5338923,0.6078183,0.24180704,0.5877073
0.81681085,0.26016617,0.68478256,0.4166209,0.7343561,0.2689802,0.28073344,0.34677905,0.36885744,0.85017896,0.6098471,0.19517265,0.50694597,0.61044604,0.554402,0.4720488,0.16947374,0.8293694
0.84002614,0.34546435,0.5947287,0.5664528,0.80878884,0.19611529,0.22231215,0.2824552,0.24151428,0.8785992,0.55211854,0.16255185,0.5386841,0.66161746,0.53572845,0.52965665,0.15210088,0.7580473
0.990213,0.3762627,0.3696434,0.25616118,0.98905736,0.021671342,0.06975085,0.0401572,0.108921215,0.9940946,0.62302524,0.037273303,0.5752815,0.7670153,0.65485173,0.20784345,0.005788012,0.83171713
0.9998084,0.26493153,0.2590639,0.15531594,0.9997908,0.0007452758,0.007968095,0.0024429148,0.018531136,0.99993104,0.7134012,0.0024502513,0.62003887,0.90716845,0.7921674,0.08063991,7.463598e-05,0.9487656
0.96334004,0.48346025,0.34703922,0.321092,0.9713421,0.052704286,0.16922493,0.097729795,0.1892542,0.9766633,0.61035377,0.11827391,0.5757926,0.6440834,0.65810263,0.26410952,0.025025312,0.7028579
0.9973419,0.42254177,0.1998778,0.13349499,0.9973123,0.0069732354,0.045756884,0.012882411,0.07346352,0.99863523,0.6376337,0.018198458,0.5953144,0.82437307,0.6906412,0.09294632,0.0010016914,0.8297902
0.740855,0.50484383,0.46708623,0.42284635,0.73136723,0.30219862,0.35447037,0.34608927,0.36883008,0.7583558,0.5257539,0.31457067,0.5413281,0.5593463,0.50724155,0.43425512,0.23250529,0.58092964
0.8174296,0.44610244,0.52165395,0.68453974,0.8459702,0.17025155,0.2219598,0.2753416,0.19910315,0.8707068,0.5219019,0.18305837,0.55264163,0.6455001,0.5449798,0.5894785,0.174755,0.65762174
0.48790336,0.44067636,0.5654212,0.581138,0.6306756,0.43710065,0.5512458,0.57287145,0.4998049,0.62954634,0.5318523,0.45054665,0.46444258,0.44143555,0.5606047,0.60895336,0.4068719,0.6096305
0.6714849,0.5490093,0.45907062,0.5930287,0.67883277,0.3360646,0.35997474,0.40683994,0.30268058,0.70688605,0.4503726,0.32793355,0.56246734,0.58420646,0.46897835,0.5569858,0.3241307,0.5113953
0.8937002,0.48465884,0.40778837,0.51511616,0.9541476,0.098558776,0.28776455,0.24916907,0.3123629,0.9444135,0.6321019,0.23166202,0.55117434,0.5027241,0.7366118,0.40967253,0.10123808,0.65946734
0.7235296,0.5114436,0.41927668,0.54238933,0.68959427,0.3049782,0.2953529,0.32056698,0.25265267,0.75969577,0.43357825,0.22525975,0.5211789,0.68104494,0.40351495,0.501493,0.23302762,0.5636728
0.96443236,0.31280026,0.5293663,0.24014612,0.92632604,0.096448116,0.100669965,0.102133475,0.19790448,0.9676266,0.56296194,0.058382075,0.5290407,0.7607134,0.50019747,0.28186384,0.024385938,0.83997405
0.7781862,0.27911043,0.6415816,0.33630314,0.647854,0.33997604,0.31283844,0.36011848,0.41589242,0.79890066,0.5783377,0.20951672,0.49594724,0.6266011,0.49381095,0.4203835,0.18403327,0.80276966
0.63743585,0.46388075,0.14706637,0.29404932,0.7980251,0.33840254,0.46080303,0.3594034,0.5589773,0.8305692,0.4024746,0.15247655,0.41246697,0.7080724,0.48393348,0.26378024,0.11839575,0.53433114
0.98930675,0.44618604,0.2714966,0.24392496,0.9897851,0.020480514,0.08150948,0.036468506,0.106550045,0.99382365,0.60088867,0.041994628,0.58689296,0.7708725,0.64667535,0.17929603,0.0054526874,0.77153045
0.97151405,0.41962567,0.49011892,0.37477306,0.9819283,0.040764324,0.16528577,0.11279199,0.20203482,0.9836367,0.6921718,0.13623002,0.5733748,0.5478939,0.75774705,0.319468,0.026385669,0.78702205
0.9800406,0.3817884,0.45684415,0.5895448,0.98179585,0.028041895,0.06709063,0.06687221,0.0746188,0.98906624,0.57449764,0.042984143,0.594146,0.7762631,0.6354624,0.42695674,0.016811598,0.80388653
0.5124444,0.50560665,0.5232321,0.5074834,0.548067,0.47858068,0.4970642,0.53711677,0.48834857,0.5446495,0.5198958,0.46814546,0.51164544,0.47593105,0.5019884,0.5347285,0.4716143,0.5371218
0.4799138,0.45451453,0.36794448,0.48648104,0.5733245,0.54049844,0.43803206,0.59611833,0.6086641,0.5745915,0.45461348,0.29423138,0.47095796,0.59000134,0.50105613,0.46467033,0.4929457,0.5478024
0.55732226,0.47446388,0.5293922,0.5934909,0.6575476,0.39031494,0.47618085,0.5079714,0.42482102,0.66354597,0.5081604,0.3984077,0.50067407,0.492402,0.5351272,0.5943887,0.36887363,0.57801986
0.7489949,0.5533959,0.3393494,0.40700278,0.82118016,0.2862495,0.39309672,0.4000461,0.4695043,0.801423,0.52191633,0.32740387,0.553271,0.5211909,0.6017752,0.37234583,0.25473088,0.51819766
0.6278749,0.50578344,0.4662626,0.6228167,0.6975164,0.32430956,0.41064587,0.43473133,0.344673,0.7148824,0.4786768,0.33819395,0.55670464,0.5540991,0.5236165,0.57908964,0.31000215,0.53372484
0.6514353,0.33565205,0.6745716,0.5280117,0.68594384,0.38064337,0.48008186,0.53465897,0.42012757,0.7688611,0.57985336,0.3727076,0.403926,0.48803753,0.5553489,0.579205,0.34902164,0.78105694
0.8541592,0.21165399,0.52351755,0.1425113,0.5614272,0.35062504,0.20721337,0.20550497,0.38640037,0.8469276,0.4912017,0.07536881,0.47640565,0.8177563,0.31840196,0.24049978,0.061543837,0.8463406
0.4926498,0.44396538,0.3906228,0.41163555,0.54446316,0.5023745,0.47802708,0.50417775,0.5574127,0.5810029,0.4835198,0.31819806,0.45543146,0.5890535,0.45993054,0.43063354,0.37064454,0.5669619
0.9873688,0.3002111,0.45226443,0.36697093,0.97416866,0.032995295,0.04004021,0.042220708,0.071969114,0.99094933,0.52065,0.018536,0.56436867,0.8694527,0.49245855,0.30464393,0.007719772,0.8635878
0.9611694,0.404943,0.40183282,0.26317817,0.94475263,0.07911702,0.12815306,0.095700435,0.18880332,0.9690374,0.5573286,0.076744355,0.5512593,0.73650825,0.53707457,0.25935566,0.024285046,0.7621853
0.9990852,0.43124986,0.18401547,0.19640374,0.99947745,0.0018915443,0.030087503,0.006827452,0.039916597,0.99967647,0.7047679,0.012453401,0.63042104,0.8137102,0.8122949,0.09597154,0.00038375307,0.85733294
0.9972477,0.46753842,0.23027559,0.31563947,0.9987136,0.0040881205,0.05293667,0.016155472,0.05605462,0.99898833,0.6936445,0.028083375,0.6286702,0.7454357,0.80972743,0.16241771,0.0015107896,0.80850434
0.9990161,0.26999602,0.3545511,0.13805215,0.9986337,0.0038544189,0.020587757,0.008668382,0.051674996,0.9995057,0.6936166,0.00785515,0.5826275,0.853153,0.7311756,0.107243545,0.0004570675,0.9315436
0.5163727,0.49217188,0.5392687,0.51043004,0.5575234,0.47026914,0.50565785,0.5367195,0.48329106,0.56167656,0.5245908,0.4678609,0.50290394,0.47052857,0.5066434,0.543945,0.45405343,0.5566153
0.6012386,0.44157496,0.5582052,0.58705103,0.67761266,0.353974,0.42255783,0.46101156,0.3992846,0.6877815,0.5514222,0.36162025,0.48823342,0.5137941,0.5400679,0.575272,0.351116,0.62639946
0.69609296,0.46327114,0.50702727,0.6573863,0.7631418,0.2561145,0.3232287,0.3639206,0.28331637,0.7783694,0.5206152,0.2648465,0.5214282,0.590926,0.5304322,0.58917654,0.26128417,0.60980135
0.97786486,0.4929691,0.3337911,0.5163217,0.9877923,0.024129665,0.11495902,0.06922768,0.10128071,0.9892405,0.61495346,0.08071449,0.60807663,0.684026,0.71405035,0.33914837,0.016889177,0.7120507
0.749915,0.4619059,0.42258915,0.6669327,0.88188976,0.16843589,0.34596366,0.32728964,0.29685846,0.87153643,0.5609382,0.2434185,0.5145111,0.56208515,0.6380482,0.5492709,0.17725994,0.615502
0.9997436,0.28440124,0.27097458,0.32021803,0.9997787,0.00070031424,0.007341985,0.0029111276,0.012503428,0.99991894,0.68645966,0.002486045,0.63997287,0.91329134,0.7932021,0.13739169,0.0001194601,0.93867177
