0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.36968616,0.51386243,0.50506973,0.4352316,0.70874584,0.7125482,0.41025552,0.6098348,0.2784703,0.65676063,0.46824655,0.4273559,0.6036638,0.35750264,0.6776946,0.2811216,0.3950855,0.6684632
0.45776093,0.5136262,0.44979003,0.41154245,0.6062806,0.56079394,0.38373822,0.635971,0.47605363,0.6108046,0.45202944,0.55963516,0.55395406,0.44795725,0.5404184,0.45316818,0.41795087,0.6774617
0.39672655,0.51574504,0.5239719,0.45964512,0.6722423,0.6707533,0.43663493,0.57499087,0.29995546,0.6224281,0.49040544,0.41900948,0.59104353,0.37016347,0.6521706,0.32091698,0.41725495,0.63200533
0.37873653,0.42523417,0.25797164,0.35733932,0.8611359,0.73866564,0.07115128,0.9262783,0.5848244,0.8988269,0.3598187,0.88739437,0.75722,0.16318686,0.5974619,0.5212265,0.16404468,0.98591965
0.5077849,0.5619194,0.5023203,0.48660198,0.5771813,0.48914108,0.41939023,0.5772022,0.45998365,0.5742827,0.5077994,0.55901444,0.5610753,0.41077557,0.4799562,0.49972773,0.40414813,0.64870334
0.47625196,0.5356234,0.42562684,0.43945885,0.6267509,0.5890536,0.30106884,0.66858846,0.458651,0.6896635,0.45270485,0.6574331,0.6146796,0.3734136,0.5029181,0.507736,0.3836488,0.8029542
0.40391687,0.48752627,0.37653857,0.35506487,0.71119696,0.6347085,0.25901675,0.7698107,0.49813685,0.7180577,0.39627954,0.665742,0.6048139,0.3729134,0.59227115,0.41975936,0.3300918,0.8426256
0.78304935,0.97408193,0.7265579,0.901524,0.86011124,0.07918678,0.396363,0.538021,0.1275749,0.5783364,0.8119174,0.86953866,0.7630074,0.024908772,0.089607745,0.51567215,0.03655838,0.95595175
0.49481204,0.75130236,0.49817517,0.520753,0.71924126,0.44992557,0.26923925,0.7049985,0.34382012,0.69868755,0.4905495,0.7616866,0.685262,0.20172228,0.43775886,0.44198826,0.19679235,0.88945585
0.44053742,0.51215845,0.42656985,0.39143747,0.6358742,0.5857224,0.34527615,0.6758632,0.47516802,0.6450495,0.43171412,0.59236425,0.5696494,0.42857453,0.5553855,0.43938702,0.39441496,0.73339254
0.620786,0.7705569,0.5473784,0.7035572,0.7764501,0.2987201,0.2689451,0.69136494,0.33739263,0.69928354,0.63682806,0.8089232,0.7059825,0.10524219,0.2815851,0.60022694,0.13985795,0.92790806
0.5434421,0.61021525,0.44522107,0.6209116,0.8295723,0.42562872,0.11615471,0.8486608,0.41069517,0.8480457,0.54871196,0.8980957,0.7767458,0.076358095,0.3724555,0.6871787,0.11836105,0.97837365
