Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.35621426,0.31204143,0.56182003,0.48210835,0.33455566,0.47177252,0.3464319,0.3390913,0.30837277,0.31201947,0.3433717,0.30497554,0.32094577,0.31441814,0.33389905,0.37745655,0.43022868,0.41593137
0.5159434,0.25856757,0.4847601,0.638725,0.31359303,0.26668707,0.33567014,0.5468844,0.47788033,0.61419564,0.42400908,0.48771143,0.42975312,0.3164036,0.33459547,0.32856312,0.27245563,0.663313
0.37213758,0.3033003,0.5904421,0.535279,0.2827823,0.41124523,0.3369321,0.43607396,0.36220196,0.40935162,0.36967346,0.28132382,0.29435197,0.34861624,0.45326746,0.276728,0.4380771,0.43744195
0.54570913,0.1867671,0.41072968,0.6832059,0.25125095,0.21202426,0.3340498,0.56776404,0.5084677,0.60363704,0.4678883,0.45832115,0.34375167,0.4029836,0.33112478,0.2876157,0.28387317,0.6527535
0.44276533,0.2665699,0.35610196,0.526135,0.28176454,0.3361113,0.39639086,0.4027217,0.48731402,0.47435406,0.36264464,0.373985,0.45237353,0.3934756,0.31413507,0.4574863,0.30916563,0.6080614
0.42975926,0.3090232,0.35415187,0.4713901,0.29744104,0.4064186,0.419864,0.35102645,0.4823456,0.42608458,0.34611338,0.35977405,0.5018828,0.3712737,0.33919406,0.4937922,0.33539963,0.5983579
0.4486949,0.28149366,0.39573544,0.53060836,0.28988698,0.30921292,0.39076516,0.48457697,0.5118123,0.50001866,0.42560145,0.3742543,0.39380196,0.47921064,0.47257832,0.41334963,0.37129292,0.5465092
0.47179464,0.17418484,0.38426843,0.61006105,0.26768035,0.27959314,0.35341135,0.42483583,0.38823125,0.38503948,0.3863222,0.40996346,0.3048381,0.42129743,0.18322459,0.42687517,0.30113065,0.519476
0.46585152,0.37322968,0.4400207,0.5400574,0.40989786,0.4632061,0.49015653,0.4728515,0.5093651,0.5071138,0.41753086,0.4414347,0.4946515,0.3949312,0.3789715,0.40195465,0.4273662,0.5660292
0.42229155,0.26113358,0.38252604,0.6010907,0.41975164,0.3478807,0.47705275,0.5299045,0.55935556,0.60554093,0.36962277,0.47831145,0.5150847,0.34432465,0.2805093,0.41563427,0.32381442,0.6646428
0.410286,0.4322743,0.4952107,0.47300267,0.48234144,0.49833193,0.47174776,0.4455823,0.44470748,0.43783286,0.42515516,0.43156195,0.45158908,0.42641917,0.42923748,0.4689407,0.48140407,0.4609097
0.49038696,0.39747283,0.44303823,0.5227763,0.3906658,0.49037442,0.520398,0.49565336,0.5203837,0.46139312,0.44633397,0.43062702,0.4726013,0.48120803,0.4556714,0.4060381,0.48939127,0.49372563
0.50371003,0.27032486,0.31407997,0.5312919,0.3355765,0.28818616,0.39769956,0.43536073,0.5093932,0.48444793,0.4598335,0.46524706,0.4324006,0.48983344,0.34158868,0.5220749,0.32493415,0.595998
0.5236579,0.22960055,0.43234205,0.64951783,0.30608526,0.24877124,0.35469404,0.5559005,0.50230205,0.60165364,0.45190898,0.4829462,0.3946432,0.37941822,0.33465123,0.33310175,0.29261068,0.6468945
0.42059377,0.2605462,0.3835459,0.5436665,0.33753753,0.27122268,0.37044623,0.48246628,0.50914174,0.563068,0.37632805,0.43238133,0.4594353,0.38489276,0.35172263,0.4761671,0.2789055,0.6330948
0.5446949,0.1873454,0.34460396,0.6413773,0.25077397,0.21171054,0.33897775,0.50670785,0.5103324,0.55607533,0.4665481,0.45670077,0.36223635,0.43726984,0.3113542,0.36795554,0.27460584,0.6516706
