0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.77601117,0.70057815,0.26893136,0.41891104,0.6731422,0.8294825,0.6631108,0.13002321,0.3069372,0.6229025,0.9133012,0.3457435,0.22850771,0.24331217,0.6899545,0.16775611,0.12127804,0.25854447
0.44652712,0.74772745,0.5294749,0.030625848,0.24915901,0.49851176,0.7305733,0.7137752,0.56212026,0.7764289,0.7789481,0.13603263,0.83875346,0.1487347,0.7809356,0.26271203,0.12310879,0.08280096
0.62271774,0.76989526,0.2925738,0.11770114,0.53158104,0.90443784,0.89229196,0.3726477,0.68899757,0.90471405,0.97220623,0.11625144,0.7315757,0.0992157,0.9417383,0.2757545,0.18891756,0.11917261
0.85602915,0.13439858,0.9578168,0.03479517,0.0061433273,0.012821105,0.109207086,0.8711372,0.3237775,0.8948726,0.39028788,0.5551872,0.08271626,0.1317167,0.8689271,0.5658404,0.018483547,0.062709145
0.8720517,0.060900405,0.018716026,0.02130916,0.0293633,0.269966,0.8341031,0.11566316,0.92455906,0.98922026,0.46216506,0.9370913,0.7209426,0.059249047,0.29313514,0.25724003,0.17481332,0.4712395
0.5939396,0.83178407,0.9840091,0.050930157,0.18831682,0.334299,0.6217484,0.9543625,0.33857182,0.8736952,0.93027854,0.020636309,0.45500222,0.072543085,0.98947054,0.5276844,0.02997758,0.009740128
0.391514,0.9707155,0.8844548,0.62279695,0.9582073,0.7055643,0.53644925,0.37356004,0.031604096,0.33497062,0.97180855,0.2937474,0.13657597,0.34346095,0.9786257,0.19294253,0.058961313,0.06415895
0.08000895,0.9590915,0.9334777,0.010930031,0.27536747,0.14765435,0.12573709,0.86540216,0.010013642,0.13253511,0.33986893,0.12463498,0.806524,0.6933946,0.4176801,0.079700746,0.03717616,0.026594076
0.6943945,0.17839213,0.27019528,0.5163256,0.22117782,0.18916708,0.37234166,0.274805,0.4259349,0.759801,0.035376355,0.91091096,0.48258385,0.6754953,0.034526702,0.55967164,0.6178687,0.8292915
0.005907189,0.9999614,0.86360323,0.028384969,0.9995087,0.9991729,0.982718,0.8323286,0.010345284,0.099283524,0.9990782,0.00018070854,0.99674356,0.31175599,0.991215,0.014582367,0.08252563,0.0010556923
0.6738094,0.16121067,0.92204624,0.026628489,0.00043011812,0.0044400822,0.052843336,0.7971855,0.48230085,0.9899127,0.36443135,0.95079255,0.19779027,0.42309514,0.99414825,0.92166185,0.2563515,0.49314544
0.99321914,0.01145827,0.9941797,0.9937903,4.1934945e-07,2.7482005e-07,8.1949713e-07,0.004680223,4.0160245e-05,0.96541476,4.8820596e-08,0.9999998,4.1588955e-06,0.99997795,0.007379746,0.9967983,0.83898044,0.9999721
0.8550697,0.13459566,0.0045478814,0.7799676,0.76459724,0.56958055,0.9846229,0.09370293,0.99311304,0.9648369,0.009100848,0.9625144,0.95641536,0.24172132,0.00555042,0.7692132,0.96415806,0.9805267
0.6970141,0.33678538,0.067118585,0.003118751,0.21753924,0.64098555,0.71010846,0.21532437,0.3400224,0.62512285,0.92835665,0.24683745,0.6314438,0.0338447,0.1651299,0.008947096,0.0043954384,0.014941723
0.9995454,1.588815e-14,1.0,0.00021538784,4.4191897e-11,0.0006891139,0.009476466,1.0,0.99999726,1.0,1.0,5.429988e-05,1.3937694e-05,8.364448e-09,1.0,0.9999995,4.6495723e-05,3.922896e-09
0.69904333,0.0009834626,0.6983792,0.08889405,0.00054259517,0.019074302,0.0486478,0.97949076,0.9964964,0.77821004,0.7611699,0.6821904,0.41290092,0.21192837,0.9244442,0.9723463,0.8102389,0.8489414
0.7324163,0.28417,0.9994703,0.9605128,0.00039845725,0.00025944505,0.0002218737,0.5162624,0.00082675926,0.95857686,0.003074518,0.9990434,0.000807566,0.99767274,0.9783581,0.9948401,0.76151836,0.97845316
0.57060075,0.03163811,0.9706426,0.39247373,0.01650286,0.01530767,0.0325982,0.9704122,0.7240516,0.40801445,0.37817976,0.63378906,0.13656747,0.5211215,0.8397131,0.9266692,0.4728534,0.5696963
0.65347654,0.99782264,0.9680127,0.98689103,0.9999636,0.9990467,0.99829274,0.4353769,0.08404333,0.9484764,0.9992261,0.0058986666,0.27573878,0.026726892,0.9986797,0.33758044,0.07551279,0.003851714
0.9591057,0.63328934,0.02897968,0.36054325,0.9769109,0.994147,0.51221645,0.0003741766,0.0004930271,0.4258136,0.99704915,0.6658473,0.0024325522,0.13289332,0.057336744,0.00024270423,0.00025227424,0.009782376
0.085837744,0.98611176,0.75023246,0.010008978,0.6162506,0.9033196,0.6502906,0.8794053,0.18781394,0.12305692,0.9652259,0.002975365,0.96527714,0.3255029,0.8746078,0.07546344,0.09371145,0.01811666
0.6883189,0.7725633,0.20004092,0.22769652,0.7585893,0.7421705,0.761101,0.06846099,0.08462693,0.86606634,0.75645626,0.73234767,0.33710238,0.24468264,0.44350716,0.0803169,0.0631079,0.1490039
0.24048637,0.29155648,0.13449197,0.2191266,0.48832646,0.90107405,0.9592438,0.56809926,0.91400194,0.99541897,0.7183077,0.6681119,0.98547274,0.29281315,0.7879389,0.8201232,0.94815266,0.6383681
0.07124755,0.999794,0.6917311,0.3595018,0.9956968,0.9914223,0.94330245,0.32236332,0.016102724,0.25573215,0.8592212,0.0073909843,0.9677551,0.7426624,0.8229551,0.090922154,0.37662193,0.066967875
0.060216058,0.9774241,0.535805,0.5558391,0.9027735,0.8754605,0.68674743,0.240615,0.03448417,0.8911987,0.7074081,0.7589526,0.90679705,0.8951007,0.9204922,0.54412895,0.8771207,0.6025103
0.0008754799,0.9999552,0.994845,0.8771862,0.9997514,0.99956053,0.8454486,0.9750233,0.011933853,0.040859036,0.9996305,0.00022598189,0.99333555,0.9572242,0.99984235,0.67879945,0.9713149,0.057177737
0.51678413,0.7734671,0.8933831,0.68494934,0.8351566,0.19831431,0.40766641,0.47642657,0.049869295,0.6490446,0.4825799,0.81069535,0.13662647,0.45276472,0.7667333,0.43020323,0.12698905,0.19225068
0.817375,0.9982092,0.9783513,0.68192923,0.81612015,0.63720965,0.8454225,0.90956163,0.9481397,0.13606453,0.9989103,0.0016002397,0.12660694,0.032570273,0.9999857,0.84016967,0.08789916,0.06875747
0.0038822538,0.9894125,0.9114562,0.94430286,0.31505862,0.111355,0.0014549271,0.8902896,0.09384025,0.00019776478,0.088145085,0.4838695,0.86314976,0.99979347,0.81009114,0.96510875,0.9992246,0.9989052
0.603944,0.2985895,0.9954646,0.2961583,0.14705358,0.56026745,0.7997482,0.99168354,0.8296856,0.9927055,0.953492,0.0198148,0.6216846,0.07027501,0.99779516,0.96451056,0.39362395,0.030552346
0.21424353,0.0005753932,2.509676e-13,7.801741e-17,2.5304067e-13,0.00012589474,3.294898e-11,5.2594915e-11,1.3132964e-09,1.9326882e-09,0.0047432184,0.99999845,0.043396134,0.99965423,1.9200795e-15,5.5219343e-16,5.5540492e-11,0.22780354
0.10333322,0.99714357,0.36666667,0.18374605,0.99371505,0.9928511,0.9896641,0.38139367,0.18056467,0.87722266,0.97446066,0.029592538,0.98392975,0.2170377,0.9506291,0.13947065,0.38332295,0.04010705
0.50077647,0.9675532,0.8759642,0.1339703,0.7838061,0.2902045,0.38864273,0.3745849,0.020833137,0.34142497,0.94990295,0.36644158,0.100120336,0.18380994,0.9698759,0.07192317,0.00710029,0.019322384
0.6957461,0.3499688,0.11862808,0.2755105,0.09516234,0.24161859,0.21640427,0.20578419,0.67351013,0.26664552,0.23617475,0.733016,0.43164074,0.6373582,0.15290082,0.38419637,0.5100519,0.866276
0.91255945,0.01683634,0.41563725,0.9973786,0.0071592964,0.011522554,0.020046633,0.005151601,0.010708377,0.9994036,1.8147412e-05,0.9999921,0.022415554,0.9989038,0.0047721914,0.99258316,0.9971566,0.99984753
0.9917395,0.08225107,0.24374026,0.73243815,0.8551879,0.9268431,0.9592187,0.13737203,0.8642693,0.92595637,0.95274955,0.14240408,0.03718414,0.008131459,0.32285067,0.15433033,0.015553501,0.055269606
0.2703338,0.7890562,0.58001125,0.3452619,0.7827445,0.9595132,0.87053627,0.85987246,0.8085715,0.49664003,0.7822836,0.010987338,0.9642644,0.4246903,0.48304752,0.58724505,0.804137,0.3101242
0.7818546,0.9110966,0.88390875,0.98599374,0.99245894,0.98855376,0.9699397,0.42712408,0.33872163,0.93800026,0.8457229,0.045539152,0.39415973,0.3278013,0.8418074,0.7871937,0.6985722,0.2674534
0.04751872,0.9997492,0.99997777,0.988685,0.9999475,0.99486035,0.9991905,0.9997806,0.5167991,0.97698575,0.99255526,3.650694e-05,0.98471767,0.07195695,0.9999795,0.99499124,0.8811169,0.0016948888
0.84521866,0.3194415,0.52315056,0.25175166,0.013920235,0.007316964,0.04143112,0.14830482,0.09787239,0.6369747,0.013774355,0.9841537,0.058497004,0.7754391,0.13377438,0.46926242,0.14965425,0.82035744
0.85610294,0.395243,0.08244295,0.49530557,0.03275785,0.051955745,0.076538116,0.036034815,0.45590457,0.40291622,0.15161306,0.982763,0.07123896,0.7717354,0.40251672,0.47931874,0.45487285,0.9667651
0.00019494227,0.9999988,0.9231496,0.13702193,0.86618716,0.9405739,0.006222419,0.78324246,0.003400204,1.5397336e-05,0.9982571,0.0014581119,0.9827794,0.9994081,0.9999132,0.2520168,0.96686465,0.8236351
0.74827766,0.32393554,0.12805457,0.15584971,0.06502575,0.33229336,0.39864916,0.2616592,0.8242573,0.6197026,0.53913665,0.6134871,0.50788045,0.36709225,0.49256888,0.43769562,0.4193078,0.73616517
0.033950955,0.998659,0.9899333,0.56090826,0.956709,0.8479595,0.61593306,0.9335228,0.042922307,0.33962953,0.9522889,0.01808129,0.8828022,0.7956201,0.9982372,0.7472499,0.672681,0.10111857
0.7227363,0.8768621,0.7928365,0.687273,0.7786767,0.39523295,0.21552859,0.4087801,0.17910884,0.036117923,0.87486637,0.18076497,0.052455593,0.39501116,0.8077205,0.2222938,0.06315301,0.24641092
0.89245063,0.41622764,0.43022773,0.85374993,0.9670076,0.9888631,0.9192467,0.28343496,0.55323285,0.58972937,0.9551647,0.025826352,0.24455793,0.110098094,0.24530563,0.19254735,0.15834269,0.11562936
0.05652344,0.949357,0.97067136,0.92116815,0.9993678,0.9520408,0.9591701,0.92092586,0.10185381,0.8038963,0.97171533,0.17084095,0.8485349,0.2855507,0.9794847,0.6732132,0.61542815,0.03959205
0.13918422,0.9991725,0.72535807,0.64036655,0.08848464,0.006994277,0.0041149934,0.10502659,0.004042529,0.0030788647,0.00068265875,0.91940045,0.3349572,0.9990699,0.13023081,0.5576755,0.8514804,0.99301714
0.68787754,0.2895297,0.3875932,0.77506065,0.034853704,0.03531156,0.049616966,0.5523478,0.88137245,0.05596282,0.01686055,0.7784406,0.34532875,0.9196139,0.10217649,0.9016763,0.932501,0.99059206
0.04732479,0.9996266,0.9511237,0.11639803,0.42294744,0.08994639,0.1068625,0.4727622,0.0031709732,0.21762662,0.29173127,0.5223509,0.68963045,0.95592886,0.98852646,0.3902393,0.29658902,0.3285991
0.4027139,0.6253401,0.56902456,0.25429404,0.108349554,0.07352645,0.14775154,0.48831776,0.3793839,0.47614396,0.438882,0.86795115,0.37656704,0.6585871,0.86725765,0.6328672,0.47009188,0.72123325
0.2441097,0.96657085,0.92864347,0.23051816,0.8184098,0.58813125,0.719307,0.92696273,0.48380852,0.2658124,0.908214,0.023718394,0.7845824,0.23558103,0.97237635,0.52016056,0.22804071,0.070181355
0.024273355,0.8022283,0.99749887,0.02232356,0.13096444,0.88103133,0.6884196,0.99944836,0.9158286,0.93827343,0.99981505,0.00085664477,0.9814719,0.1024535,0.99999225,0.96506256,0.7233017,0.01009507
0.6519314,0.24808805,0.012853362,0.17621909,0.06249912,0.31748852,0.30678773,0.13547058,0.9507042,0.16915435,0.28325295,0.78598744,0.74425024,0.6028562,0.10005905,0.38005033,0.7821305,0.9650974
0.6785697,0.58754903,0.905054,0.8904762,0.06957614,0.0077229873,0.022292247,0.15195255,0.013810228,0.801593,0.012391831,0.99673563,0.021913566,0.9609864,0.59772825,0.8633152,0.57047987,0.94077116
0.9431711,0.5275717,0.20755279,0.41236705,0.9700906,0.57014257,0.9560324,0.09405101,0.19114552,0.82542807,0.22439817,0.6611899,0.17535415,0.03080845,0.016708488,0.03391084,0.007073293,0.03458675
0.78344005,0.00727198,1.766861e-07,0.7284736,0.9542523,0.99820477,0.9999425,0.00015908519,0.99997276,0.9999903,0.9914575,0.9999655,0.99703085,0.012147382,0.83596873,0.7214148,0.9992165,0.9991809
0.5618593,0.07288779,0.95423037,0.32927454,0.042209655,0.051701814,0.120685905,0.9697483,0.83086604,0.521128,0.557646,0.34894848,0.29915428,0.3475993,0.8816671,0.90519744,0.46812218,0.41897607
0.07262004,0.9024114,0.22091502,2.4704996e-05,0.015689852,0.59859824,0.10293229,0.35406804,0.006032556,0.27000692,0.99043006,0.06731483,0.8914557,0.23166162,0.6918909,0.001061458,0.0009944495,0.0017284752
0.6908135,0.9285974,0.0066172644,0.08216495,0.98924804,0.99348444,0.9960462,0.011382488,0.26807514,0.97115237,0.9545514,0.4246016,0.8976951,0.031858467,0.20467216,0.008863062,0.037553605,0.0379848
0.34509757,0.96298677,0.9189991,0.7883059,0.98922956,0.9746795,0.9334618,0.78438425,0.32902104,0.65633434,0.9910975,0.017521365,0.6212263,0.16776599,0.98849607,0.5145541,0.31783137,0.047650706
0.1073753,0.9999859,5.711044e-06,0.016723458,0.04116136,0.026062876,0.0049726437,4.169523e-06,0.0033837012,6.9832604e-05,0.00049174554,0.99960136,0.82265776,0.9998001,0.0013690824,0.0011836981,0.7434781,0.9999359
0.450187,0.8142461,0.9728253,0.525987,0.13717075,0.10573389,0.13277712,0.77077436,0.066417456,0.7400289,0.14489718,0.5071842,0.27768683,0.8281428,0.838427,0.8258025,0.4692046,0.46090478
6.5669315e-06,0.9999999,0.9999762,0.9999994,1.0,1.0,0.9999686,0.9995121,0.12297034,0.8202987,1.0,3.0528202e-08,0.99996126,0.98620284,1.0,0.99977773,0.9999997,0.089333616
0.07104427,0.7457179,0.869219,0.9782767,0.993943,0.9276768,0.7641903,0.95743906,0.6594698,0.06470814,0.18781708,0.047956146,0.9632016,0.89262015,0.076856524,0.89707774,0.98873854,0.81694716
0.46968877,0.97515833,0.1912626,0.48808232,0.46205983,0.64533305,0.475032,0.07114811,0.12508266,0.48053822,0.10294131,0.57484907,0.71525174,0.9011962,0.248951,0.36576325,0.7239015,0.8724104
0.005288558,0.9999776,0.9958573,0.055745907,0.9459776,0.46545318,0.46481577,0.98397535,0.011070526,0.020297458,0.69098145,0.0022617048,0.98695064,0.8919478,0.99595994,0.41561356,0.35501227,0.02787852
0.0032353883,0.9999834,0.45496032,1.1245239e-05,0.45713887,0.59310025,0.9518729,0.96555877,0.40218225,0.12514432,0.9846083,0.0008125625,0.9998855,0.08503154,0.9988373,0.018174719,0.026056617,0.0016029121
0.04821446,0.99509007,0.60402185,0.0072625848,0.73754114,0.55930257,0.46115112,0.7202253,0.07534977,0.047056902,0.9714363,0.04730822,0.91711783,0.34041268,0.96044284,0.03588505,0.037466474,0.023349466
0.050489258,0.99960196,0.9784863,0.114656985,0.9773585,0.8331084,0.6508852,0.8020427,0.0039362446,0.13226603,0.9109375,0.010283016,0.83823764,0.62062895,0.9715261,0.090888284,0.04989193,0.008748985
0.053929325,0.9852524,0.011127348,9.170469e-05,0.26248938,0.67867124,0.45650876,0.2194275,0.12095004,0.01085155,0.8853275,0.048715804,0.98996216,0.26844388,0.06902708,0.00083962636,0.0081440685,0.022813411
0.27728635,0.97376525,0.9862401,0.9590665,0.20980489,0.05075856,0.016523885,0.37195432,0.0036205568,0.43742743,0.018234283,0.92306924,0.08255244,0.9951629,0.84646904,0.9358912,0.89508486,0.9519268
0.94976324,0.029167434,0.13159004,0.088215254,0.031908635,0.17185093,0.33976495,0.18023057,0.78922653,0.81628996,0.7745186,0.81814814,0.07448726,0.06582044,0.37052277,0.18710072,0.033171467,0.29926047
0.6464651,0.9693701,0.5527142,0.5618745,0.94963276,0.7851325,0.9719237,0.45624992,0.5763005,0.8803353,0.40009078,0.15486804,0.82402277,0.16405027,0.6886894,0.49457458,0.34627965,0.19719586
0.32963344,0.972021,0.45939252,0.31700143,0.28764254,0.22276747,0.40967196,0.13884361,0.056532558,0.8551102,0.066286385,0.89263815,0.7041269,0.8847595,0.63278663,0.53905946,0.64562684,0.77916604
0.9821978,0.0049836743,0.24244215,0.3642857,0.0043458547,0.0031752177,0.08208888,0.17626676,0.70971334,0.874778,0.0032160748,0.994499,0.026049567,0.35242233,0.0075423457,0.6252548,0.13385381,0.89287996
0.8429507,0.005711323,0.5042805,0.115881994,0.0015038414,0.05649128,0.008035179,0.2743502,0.05100967,0.59896195,0.008361459,0.8995622,0.095197536,0.9177314,0.0010290326,0.28262463,0.22575536,0.7743446
0.0013195277,0.9999579,0.99498254,0.005399348,0.5291652,0.028020335,0.006981185,0.9400894,0.00013789808,0.0011493028,0.5795133,0.08499089,0.88961875,0.9867993,0.9891369,0.05982902,0.05270034,0.030431975
0.22141613,0.99933213,0.9540941,0.99524826,0.9996724,0.9819053,0.9684467,0.6703602,0.1660071,0.22269,0.6303019,0.015372549,0.8022037,0.77316844,0.9289774,0.836462,0.9166157,0.47401038
0.27571294,0.9100222,0.9851298,0.14124838,0.006270815,0.0020787716,0.0068296613,0.6759864,0.005159134,0.5715307,0.010547289,0.95280945,0.13793783,0.9703141,0.8216016,0.77766174,0.27244493,0.6545911
0.32604426,0.41983142,0.32545295,0.0026374124,0.18347959,0.19006456,0.6919899,0.8376749,0.6629614,0.57702786,0.80897206,0.24057157,0.9019731,0.041339666,0.4958799,0.06831503,0.020602256,0.019683553
0.9490262,0.96574384,0.99839205,0.9999766,0.999998,0.9999253,0.99984294,0.9775673,0.9613517,0.9056551,0.9972662,3.115782e-05,0.26460627,0.011514867,0.99200505,0.9820696,0.8155116,0.019135702
0.58170784,0.15076408,0.03568802,0.3046839,0.36780775,0.8403618,0.8943234,0.47814712,0.98959106,0.7957911,0.7091016,0.37072933,0.9435992,0.21022265,0.34760776,0.6771696,0.90145826,0.846271
0.10562129,0.99551517,0.6379065,0.0054559205,0.9695866,0.98143667,0.9944511,0.8767824,0.5608168,0.9208504,0.9989858,0.003179298,0.98995686,0.010270958,0.9982355,0.07170349,0.028744621,0.0011109933
0.34123936,0.66280335,0.055245508,0.11201631,0.11242076,0.19693398,0.53829926,0.13756011,0.6380475,0.899156,0.26619944,0.9682967,0.85994786,0.6271622,0.68003076,0.53938526,0.76892996,0.8892068
0.8709708,0.88271105,0.6701659,0.9873753,0.9880041,0.5928991,0.8817655,0.113818526,0.12006684,0.79571235,0.051419258,0.82118917,0.12646326,0.5319523,0.12149983,0.60287577,0.44569036,0.6442075
0.13548785,0.9983919,0.25470895,0.114197716,0.9067734,0.9423547,0.9218716,0.69108534,0.902373,0.058007352,0.9797257,0.004699084,0.9803533,0.2849071,0.98800117,0.31865418,0.61429894,0.30516073
0.9808882,0.01866459,0.079281636,0.20118043,0.43233466,0.64278513,0.41969156,0.025586868,0.08908608,0.60156006,0.6314517,0.75892144,0.014329883,0.0629833,0.0031678472,0.008265709,0.002162361,0.05534871
0.9832308,0.07660107,0.9999573,0.9998691,6.6033936e-06,1.2272372e-07,8.212969e-08,0.040997952,1.4019528e-06,0.33508587,7.774679e-09,0.99999905,5.225567e-07,0.99999845,0.0038987894,0.9990286,0.89161104,0.99997014
0.99518716,0.22638598,0.06360312,0.99590087,0.9999786,0.99948555,0.99998254,0.10649168,0.97710174,0.9970337,0.30581445,0.035182163,0.7105863,0.0014923845,0.0010280346,0.2314603,0.18462822,0.03840006
0.2523987,0.3236228,0.91608053,0.023086252,0.04658367,0.46740374,0.68848056,0.9930911,0.9766707,0.84157515,0.95549697,0.011397087,0.96040547,0.08938431,0.9888793,0.8765316,0.55793244,0.0863296
0.18972497,0.99998385,1.7220567e-05,0.0008106391,0.048459273,0.004494088,0.0010972514,2.354368e-05,0.00041327966,2.0424294e-07,1.2566052e-05,0.9812774,0.7565377,0.99955356,4.939924e-07,1.7689948e-05,0.01633471,0.997272
0.050792046,0.9977132,0.98133105,0.20088719,0.9986499,0.9972686,0.9967,0.98719096,0.39691624,0.8494834,0.9971781,0.0001970794,0.99382,0.04618008,0.99635315,0.40650427,0.26629773,0.0013727008
0.28715497,0.94577724,0.978334,0.54551905,0.09735828,0.0183746,0.02639977,0.7524736,0.041805387,0.19883585,0.16751027,0.7428363,0.13771605,0.9259433,0.9628523,0.83449423,0.4610289,0.6951899
0.2901572,0.9991202,0.9997986,0.99244356,0.99973565,0.9518934,0.99369216,0.9926169,0.24929252,0.9442136,0.98053026,0.002054418,0.5999011,0.09123924,0.99991167,0.9779195,0.5119687,0.008135602
0.9023996,0.13288525,0.4282232,0.5179914,0.012617629,0.07813488,0.006926305,0.018348644,0.002522487,0.43683922,0.004590146,0.9755878,0.013836178,0.97700995,0.0014296249,0.13397746,0.13389374,0.8810975
0.5171786,0.83247715,0.79742306,0.3509322,0.95156014,0.87922853,0.9551747,0.8448847,0.5792689,0.7566422,0.77586985,0.028150568,0.84296817,0.08633668,0.57670605,0.35898185,0.17504205,0.03736973
0.1161865,0.65473485,0.9896381,0.9601715,0.978296,0.7144735,0.46851242,0.96783566,0.09039338,0.3010203,0.21500133,0.12094405,0.7131838,0.8604487,0.2698345,0.8736631,0.87793875,0.34001127
0.011600904,0.9663247,0.99938786,0.998984,0.99967164,0.9836225,0.58006907,0.9964921,0.08391709,0.048506767,0.8987633,0.005261693,0.86165863,0.96644694,0.96158415,0.9837517,0.99448985,0.44362432
0.18667725,0.9286911,0.99959046,0.9567626,0.9370419,0.06945891,0.47824726,0.9914054,0.039289147,0.8033925,0.029246792,0.2862118,0.47834826,0.78875726,0.8785725,0.9768051,0.70845526,0.16180891
0.40082574,0.8612723,0.85305405,0.17575675,0.39424506,0.25307748,0.39455333,0.72196394,0.2269717,0.52033,0.7699559,0.29928896,0.44633973,0.3504566,0.9334111,0.43270957,0.14464319,0.14710106
