Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.2479588,0.8165073,0.24491616,0.33324295,0.2557292,0.170182,0.6253786,0.4373064,0.69961137
0.67744684,0.5469463,0.53700376,0.3531406,0.394775,0.4657515,0.64581984,0.45403832,0.37509033
0.50831914,0.60048276,0.37968367,0.4140268,0.42640227,0.48500702,0.5840018,0.4582925,0.66450465
0.38329458,0.6740042,0.41814622,0.5207197,0.39643756,0.34858447,0.61986643,0.41113955,0.46145755
0.3830082,0.78485817,0.23923086,0.19630115,0.23438773,0.20070496,0.6204687,0.48868012,0.78029066
0.63588196,0.47153965,0.39976647,0.3784602,0.5150307,0.6429977,0.5031868,0.52316153,0.76930887
0.4217498,0.6518292,0.38422135,0.4031491,0.3951256,0.33229005,0.54527706,0.4890867,0.6041175
0.21048658,0.7926186,0.21462077,0.35160965,0.31213453,0.18295312,0.50826675,0.5040178,0.8179098
0.44276258,0.6908345,0.25837266,0.29834712,0.34243268,0.4057483,0.5983113,0.46655163,0.8247217
0.48755446,0.5790934,0.4997939,0.5273251,0.4606074,0.42764086,0.57640606,0.4479018,0.40647793
0.32031736,0.72984135,0.3623055,0.51199996,0.35568136,0.30259967,0.64617544,0.3889348,0.5095887
0.2318729,0.6313501,0.3352212,0.6416937,0.5420541,0.37316272,0.39854184,0.5111638,0.727561
0.79365784,0.17439696,0.74215585,0.76250577,0.8110613,0.8915434,0.38985047,0.5264113,0.36710888
0.60577404,0.39692852,0.49554202,0.61405444,0.6335463,0.7438191,0.4926225,0.4747773,0.6336878
0.7499319,0.52873236,0.47779375,0.2810374,0.37850544,0.5814397,0.68487483,0.44011816,0.53076756
0.41777956,0.5373083,0.3543306,0.47347417,0.54251504,0.48831072,0.3910647,0.5654109,0.7968342
0.48856026,0.5327054,0.33918908,0.44332466,0.51966953,0.57617396,0.46578166,0.5213272,0.8162012
0.43116686,0.62787026,0.4651114,0.5102808,0.42638808,0.36066276,0.58045596,0.4461263,0.42553487
0.5801116,0.48311535,0.5989379,0.6083457,0.5350016,0.5493137,0.5802752,0.4342758,0.29302162
0.7704037,0.28565022,0.55952305,0.52542305,0.6751337,0.8309629,0.4603128,0.52813834,0.655792
0.3358909,0.7388481,0.3742296,0.33984694,0.31185248,0.16779351,0.5444921,0.50906795,0.51853335
0.7791786,0.33633417,0.5413579,0.5083147,0.61063516,0.830521,0.5772896,0.4537704,0.6076449
0.3192604,0.7617273,0.46109024,0.49536437,0.3012724,0.17863865,0.67667985,0.38599023,0.24981701
0.6014632,0.36502796,0.4982346,0.50174385,0.65211785,0.64163107,0.33351338,0.6142102,0.71121377
0.37179002,0.76402533,0.2751959,0.25551784,0.26817137,0.21770974,0.607843,0.47956875,0.7196444
0.19113378,0.8621479,0.21575345,0.26756328,0.20478666,0.09136094,0.6040794,0.46977612,0.7074081
0.54757065,0.44339398,0.54004806,0.5097735,0.5816505,0.4908972,0.39194763,0.5786684,0.5197467
0.36117104,0.61638325,0.4214164,0.54885244,0.47713384,0.36627597,0.49452424,0.48611262,0.551608
0.76916856,0.32508257,0.6282633,0.56506157,0.62662435,0.7864121,0.5573282,0.46320564,0.41889638
0.40474042,0.6501708,0.25933734,0.41632956,0.42288944,0.50921774,0.56563216,0.45195156,0.84587103
0.21392868,0.73619,0.4956659,0.67546284,0.40250236,0.17105307,0.5691974,0.41241112,0.21951704
0.3681366,0.6502536,0.33726838,0.58032,0.4508035,0.51266885,0.62093633,0.3824654,0.6697636
0.18430494,0.80121684,0.263206,0.5580558,0.33444667,0.23541652,0.6284531,0.3753545,0.6447369
0.45250967,0.52477396,0.43565422,0.5741245,0.54938936,0.5383674,0.48112935,0.48807782,0.6259433
0.54326004,0.57915217,0.4602389,0.45552096,0.43453917,0.47746548,0.6081019,0.441012,0.4985229
0.5419432,0.5686879,0.5490558,0.46313772,0.43674675,0.37274167,0.5705126,0.47632247,0.32596245
0.53812104,0.5777782,0.37394172,0.4112981,0.44182947,0.5400619,0.58453655,0.4574615,0.7006569
