0,1,2,3,4,5,6,7,8
-0.23076161912912305,-0.1414683013821586,-5.199337582605575,-0.994457883209753,-0.10358335170409869,-0.6356570136975827,0.16683484571426996,-5.199337582605575,-1.504316082614211
-0.9249344605317251,5.19933758270342,-5.199337582605575,-0.994457883209753,0.6472038807840422,0.5352167284615177,0.16683484571426996,-0.4295816331287339,5.19933758270342
5.19933758270342,5.19933758270342,-5.199337582605575,-0.16683484571426996,5.19933758270342,5.19933758270342,5.19933758270342,-5.199337582605575,5.19933758270342
5.19933758270342,5.19933758270342,-0.24365245381017997,5.19933758270342,-0.10358335170409869,0.5352167284615177,0.16683484571426996,-0.4295816331287339,5.19933758270342
-0.9249344605317251,5.19933758270342,-5.199337582605575,-0.16683484571426996,0.6472038807840422,0.5352167284615177,5.19933758270342,0.6128129910166272,-0.20189347914185088
-0.23076161912912305,-0.1414683013821586,-0.24365245381017997,-0.16683484571426996,-0.10358335170409869,-0.10358335170409869,-0.5643734555789471,-5.199337582605575,-0.887146559018876
5.19933758270342,-0.9011661232090589,-5.199337582605575,5.19933758270342,-5.199337582605575,5.19933758270342,-0.5643734555789471,5.19933758270342,-0.20189347914185088
5.19933758270342,5.19933758270342,0.6588376927361878,5.19933758270342,-0.10358335170409869,-0.10358335170409869,0.16683484571426996,-5.199337582605575,5.19933758270342
5.19933758270342,-1.5653536925337328,-5.199337582605575,-0.16683484571426996,-0.10358335170409869,5.19933758270342,5.19933758270342,-5.199337582605575,-0.20189347914185088
-0.9249344605317251,-0.1414683013821586,-0.24365245381017997,-0.16683484571426996,-0.10358335170409869,0.5352167284615177,0.16683484571426996,0.009399994458453437,-0.20189347914185088
5.19933758270342,-0.1414683013821586,5.19933758270342,5.19933758270342,-0.10358335170409869,-0.10358335170409869,0.16683484571426996,0.6128129910166272,-0.20189347914185088
5.19933758270342,5.19933758270342,0.16365848623314141,5.19933758270342,-0.10358335170409869,5.19933758270342,5.19933758270342,5.19933758270342,5.19933758270342
-0.23076161912912305,5.19933758270342,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-0.5643734555789471,5.19933758270342,5.19933758270342
5.19933758270342,5.19933758270342,-5.199337582605575,5.19933758270342,5.19933758270342,5.19933758270342,-0.5643734555789471,-5.199337582605575,-5.199337582605575
-0.23076161912912305,-0.1414683013821586,-0.24365245381017997,-0.16683484571426996,-0.7806642368062335,-0.6356570136975827,0.16683484571426996,-5.199337582605575,-0.20189347914185088
5.19933758270342,-0.1414683013821586,0.6588376927361878,-0.16683484571426996,-0.7806642368062335,-0.6356570136975827,-0.5643734555789471,0.6128129910166272,-0.20189347914185088
-0.9249344605317251,5.19933758270342,-5.199337582605575,-0.16683484571426996,-0.10358335170409869,-0.6356570136975827,-1.2815515655446004,-0.4295816331287339,-0.887146559018876
5.19933758270342,5.19933758270342,-5.199337582605575,5.19933758270342,5.19933758270342,5.19933758270342,5.19933758270342,0.009399994458453437,5.19933758270342
-0.23076161912912305,5.19933758270342,5.19933758270342,-0.994457883209753,-0.7806642368062335,-0.10358335170409869,0.16683484571426996,0.009399994458453437,5.19933758270342
-0.23076161912912305,-0.1414683013821586,-5.199337582605575,-0.16683484571426996,-0.7806642368062335,0.5352167284615177,0.16683484571426996,-5.199337582605575,-0.20189347914185088
-0.23076161912912305,-0.1414683013821586,-5.199337582605575,-0.16683484571426996,-5.199337582605575,0.5352167284615177,5.19933758270342,-5.199337582605575,5.19933758270342
-0.23076161912912305,5.19933758270342,-5.199337582605575,-0.16683484571426996,-0.7806642368062335,0.5352167284615177,0.16683484571426996,-5.199337582605575,-0.20189347914185088
5.19933758270342,5.19933758270342,-5.199337582605575,5.19933758270342,-5.199337582605575,-0.10358335170409869,-1.2815515655446004,-5.199337582605575,5.19933758270342
