0,1,2,3,4,5,6,7,8
0.54705137,0.5634565,0.52579814,0.5886198,0.4410847,0.49645802,0.5523028,0.40532628,0.5859807
0.8198319,0.7878842,0.75256884,0.9449729,0.044206865,0.58210206,0.40416944,0.14878495,0.9282384
0.7895368,0.8399738,0.88108593,0.96653444,0.10680717,0.67176205,0.7310194,0.08196194,0.95280874
0.6091326,0.603288,0.54878974,0.67107886,0.31392583,0.49973202,0.5104002,0.35575336,0.658766
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.6260402,0.61747754,0.5639052,0.7017006,0.28191838,0.50528574,0.5032232,0.33833864,0.6867348
0.7444071,0.7191693,0.67495507,0.8761271,0.10723446,0.5480906,0.44789577,0.22008829,0.8541912
0.65003204,0.6377145,0.585626,0.7430714,0.23917305,0.5133435,0.4928054,0.313833,0.7249919
0.6959985,0.7042551,0.69593304,0.87053496,0.15488397,0.5744676,0.48432204,0.23806061,0.85167044
0.7177588,0.7647556,0.7942891,0.91153634,0.18595381,0.61452013,0.6746113,0.15169905,0.89031655
0.8433216,0.8911886,0.93137556,0.9868786,0.061523434,0.7207426,0.7775015,0.044742692,0.97919214
0.53391427,0.536808,0.4914365,0.53908914,0.46025681,0.4792273,0.5380533,0.44092998,0.54092205
0.62221164,0.6142598,0.5604692,0.6948653,0.28903812,0.5040199,0.5048594,0.34227172,0.680469
0.53484666,0.53427875,0.4877228,0.53445345,0.46186176,0.476679,0.53614205,0.44330087,0.53538334
0.611423,0.6531807,0.6600015,0.78188294,0.3110404,0.5602747,0.57818997,0.28598857,0.7644542
0.825829,0.7935579,0.75906336,0.9490744,0.040634472,0.5852041,0.4002025,0.14327773,0.93295366
0.89151824,0.8587415,0.83452004,0.98233813,0.012894314,0.62593746,0.34860212,0.08480703,0.9736424
0.5616786,0.5909769,0.5727254,0.66709465,0.39161128,0.5239883,0.541981,0.3722802,0.65993804
0.5918113,0.6216708,0.6070749,0.7091356,0.36186108,0.5309846,0.57936025,0.32546505,0.69495696
0.83553815,0.884092,0.92492217,0.9847406,0.06731522,0.71321195,0.7704673,0.049366638,0.9762474
0.71358085,0.77277297,0.8171134,0.93162215,0.16465719,0.64177406,0.64392745,0.1463186,0.9142594
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.73817194,0.71366423,0.668824,0.8689399,0.11407607,0.5455906,0.45112234,0.22613804,0.84685475
0.76150894,0.81144357,0.8497388,0.9495943,0.1352342,0.6485344,0.7083917,0.10640388,0.93260735
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.7852005,0.8356364,0.87646025,0.96424073,0.11099153,0.6680816,0.7274585,0.08551243,0.9500026
0.62801296,0.61913663,0.5656788,0.7051989,0.27828044,0.50594,0.5023775,0.3363144,0.68994707
0.6435534,0.6322364,0.57972735,0.73216087,0.25038457,0.51114494,0.49564835,0.3204259,0.7148419
0.63860524,0.6280594,0.57523906,0.7236943,0.25911614,0.5094775,0.4978043,0.32547358,0.706997
0.5662037,0.56744385,0.51103127,0.5891887,0.40067807,0.4859833,0.5281468,0.4004666,0.5849402
0.7438177,0.79286206,0.8282359,0.9360703,0.15483412,0.6344875,0.6945327,0.12366718,0.9171796
0.72645974,0.70338047,0.6574065,0.8548085,0.12764293,0.5409902,0.4570627,0.23756051,0.83258647
0.8677089,0.9126618,0.9497631,0.99218935,0.04504553,0.74558175,0.8004033,0.031851497,0.9868069
0.7921597,0.8425831,0.88384324,0.9678679,0.104314595,0.67400485,0.73318475,0.07985511,0.9544521
0.700495,0.7643679,0.8129641,0.93018055,0.1682972,0.64541525,0.62134576,0.15639882,0.91358423
0.5795006,0.578525,0.522639,0.6150647,0.37311548,0.49019644,0.52271235,0.3865443,0.60815346
0.7789227,0.82930636,0.8696168,0.9607167,0.11718856,0.6628123,0.7223442,0.09080158,0.94573885
0.72327745,0.77077746,0.8016952,0.91722274,0.17914543,0.6186834,0.678786,0.14550419,0.89643407
0.73958194,0.7883514,0.82289827,0.93247163,0.15971267,0.6311864,0.6912569,0.12801266,0.9131569
0.72287226,0.7703365,0.80115527,0.9168145,0.17964144,0.61837655,0.6784787,0.14595436,0.8959929
0.70788556,0.77543616,0.838266,0.95704496,0.11381999,0.68541104,0.5102608,0.16502151,0.94689834
0.62756544,0.6618852,0.659471,0.77580386,0.31189677,0.5502984,0.60886467,0.27171984,0.75570273
0.6252702,0.6291796,0.59360296,0.7359114,0.2757034,0.52370316,0.5086832,0.32485384,0.72040486
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.7277257,0.77560467,0.80758154,0.92160916,0.17374186,0.62206364,0.6821675,0.1406118,0.9011948
0.7852005,0.8356364,0.87646025,0.96424073,0.11099153,0.6680816,0.7274585,0.08551243,0.9500026
0.7729882,0.82326823,0.8629891,0.95715505,0.12319768,0.6578924,0.71755195,0.09596458,0.94148326
0.5480972,0.54702044,0.49601755,0.54974586,0.4458895,0.47743598,0.53994715,0.42468846,0.5475021
0.74680513,0.7960293,0.8319572,0.93852216,0.15143612,0.63682973,0.69685256,0.12065171,0.919939
0.8840275,0.9263401,0.96051013,0.9947426,0.03542742,0.76346207,0.8165962,0.024534622,0.99068743
0.72673357,0.7745301,0.8062752,0.92064583,0.17494051,0.62130773,0.681412,0.14169517,0.900146
0.55059695,0.56534904,0.52369016,0.5945362,0.42576024,0.49678764,0.5387599,0.4037867,0.5918251
0.6751714,0.67652106,0.65215635,0.8247266,0.18930376,0.5498511,0.4892006,0.26908436,0.80523646
0.65241325,0.6397307,0.58780044,0.74703026,0.2351167,0.5141561,0.49175453,0.31141454,0.7286868
0.80077094,0.77008677,0.73227894,0.93064475,0.056879617,0.57270736,0.41620848,0.16645667,0.9121091
0.6461647,0.68370134,0.6890738,0.8107093,0.2839023,0.56305337,0.62211806,0.24422772,0.78881514
0.82791287,0.8770312,0.9183269,0.9824108,0.073239565,0.70599693,0.76368904,0.054141607,0.97309846
0.84089154,0.88898516,0.9293911,0.98623616,0.06330398,0.7183727,0.7752924,0.046159413,0.97830117
0.6507022,0.63828176,0.58623755,0.7441883,0.23802802,0.5135719,0.49251002,0.31315216,0.7260337
0.61058336,0.6358196,0.6262856,0.7631857,0.29093736,0.54733527,0.522753,0.3179481,0.7487677
0.85656714,0.90299886,0.9417078,0.9900066,0.052260235,0.7339819,0.7897662,0.0374448,0.9836164
0.8035734,0.85381114,0.89548326,0.9732187,0.09380536,0.683919,0.74271506,0.07104149,0.9611451
0.73025376,0.70670396,0.6610912,0.85947627,0.12314533,0.5424673,0.45515496,0.23385207,0.8372776
0.8180292,0.7861859,0.75062734,0.9437025,0.045318644,0.5811842,0.4053441,0.1504454,0.92678756
0.61447626,0.607767,0.5535508,0.68087566,0.30365524,0.50147736,0.5081452,0.35023695,0.6676866
0.6313098,0.6219112,0.56864756,0.71100837,0.2722481,0.50703657,0.50096005,0.33293512,0.6952902
0.6141848,0.66197366,0.68386036,0.82380384,0.26952738,0.5841678,0.5311791,0.28810298,0.80912393
0.7866104,0.86691576,0.93113,0.989405,0.05765511,0.7650674,0.6119845,0.06954676,0.9844923
0.7376026,0.7131627,0.668266,0.86827195,0.1147139,0.5453641,0.45141467,0.22669153,0.84617585
0.87715125,0.84391934,0.81723475,0.97677374,0.017340219,0.6156668,0.36151463,0.097281635,0.9664201
0.87705183,0.9205642,0.95606905,0.9937381,0.039401174,0.7556784,0.8095779,0.027536878,0.98913795
0.67006814,0.6547292,0.60403574,0.7754859,0.20615779,0.5202636,0.48385605,0.29356357,0.75545174
0.6385579,0.67481136,0.67705685,0.7968693,0.29524237,0.5578118,0.61668307,0.255313,0.77559644
0.7363755,0.8100542,0.87938905,0.9757856,0.0814312,0.7220419,0.50506204,0.13154946,0.9685767
0.69184554,0.7360165,0.75805813,0.8810262,0.21941917,0.59538704,0.6552854,0.18262202,0.8583806
0.69280636,0.6741942,0.6252601,0.80966824,0.17188212,0.52837205,0.47337052,0.27078936,0.78816533
0.7000375,0.6804244,0.6320899,0.8199272,0.16171773,0.5310158,0.46995232,0.2636001,0.79812527
0.7379138,0.81597865,0.8821218,0.972123,0.100665234,0.71135104,0.5954869,0.11240276,0.9628818
0.66676193,0.6519134,0.6009798,0.7702805,0.21142825,0.51910824,0.4853502,0.29689553,0.75052667
0.6187997,0.65151435,0.64527935,0.75812227,0.32538885,0.5443553,0.60265756,0.28511828,0.73919034
0.69077486,0.76290834,0.8234358,0.9424059,0.14981519,0.6676937,0.56355155,0.1683006,0.9295219
0.8223281,0.79024124,0.7552653,0.94670326,0.042696487,0.58338404,0.40252954,0.1464895,0.93022186
0.71699315,0.7639174,0.79325277,0.9107258,0.18690734,0.6139452,0.6740339,0.15256935,0.88944924
0.6606877,0.6467488,0.5953843,0.7605668,0.2212963,0.5169999,0.48807693,0.30303043,0.7413719
0.708281,0.68755287,0.6399261,0.83125216,0.15056933,0.53407264,0.46600097,0.2554368,0.8092072
0.77811575,0.82848835,0.8687245,0.9602457,0.11799711,0.6621399,0.7216901,0.09149435,0.94517314
0.65561527,0.6424443,0.59073013,0.7523096,0.2297174,0.5152528,0.49033624,0.30816635,0.73362446
0.6440484,0.68123263,0.68574375,0.8069198,0.28704157,0.56159145,0.6206038,0.24728934,0.78518313
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.5857403,0.5837306,0.5281121,0.6270695,0.3603705,0.4921863,0.5201444,0.380033,0.61895317
0.80262256,0.77180094,0.7342276,0.9321245,0.055557933,0.57359153,0.41507405,0.16472907,0.9137525
0.65520954,0.6421003,0.5903585,0.75164354,0.23039804,0.5151136,0.4905163,0.3085777,0.7330008
0.691235,0.67284304,0.6237812,0.80739915,0.17413835,0.5278019,0.47410774,0.27235508,0.78597194
0.59491986,0.5913965,0.5361955,0.6445406,0.34187675,0.49513027,0.5163439,0.3704803,0.6347127
0.6140121,0.6073778,0.5531367,0.6800289,0.30454183,0.50132537,0.50834155,0.3507156,0.66691464
0.6043765,0.59930533,0.54456425,0.6622731,0.32318014,0.4981858,0.51239765,0.36067277,0.65076774
0.70141923,0.74672043,0.77171415,0.8930508,0.2067741,0.6023801,0.66237533,0.17084761,0.87080467
0.6411076,0.6777963,0.68109924,0.80157584,0.29142404,0.55956465,0.61850244,0.25157255,0.78007764
0.6374821,0.6271121,0.5742223,0.7217569,0.26111805,0.5091004,0.4982919,0.32662085,0.7052054
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.67280835,0.70981115,0.7333993,0.8890865,0.174938,0.6063919,0.5064363,0.23317535,0.8729696
0.5688704,0.569665,0.51335335,0.5944066,0.39511082,0.4868255,0.52706087,0.3976694,0.58961505
0.69652176,0.6773927,0.6287643,0.814977,0.16661479,0.5297262,0.47161964,0.2670922,0.79331034
0.5349769,0.5414799,0.49820343,0.5485338,0.457378,0.48310658,0.5403549,0.43517908,0.55005354
0.9056821,0.87375957,0.85209996,0.98697805,0.009276529,0.63717645,0.3345626,0.07270411,0.9798783
0.73054904,0.7069629,0.66137856,0.85983586,0.122799486,0.5425828,0.45500582,0.2335638,0.8376399
0.5832162,0.5918208,0.5506695,0.65468943,0.35850242,0.506326,0.5252794,0.3705788,0.6457798
0.5807115,0.60588545,0.5822903,0.6729406,0.38584983,0.5189588,0.57591105,0.34625623,0.66142297
0.61804897,0.6107645,0.5567423,0.68736607,0.29686633,0.5026493,0.5066308,0.346555,0.6736102
0.58360976,0.60938615,0.5871408,0.67985445,0.38115984,0.52086985,0.577936,0.34145302,0.66764855
0.5653572,0.5667389,0.5102948,0.5875297,0.402449,0.48571625,0.52849114,0.40135494,0.58345455
0.8257136,0.8749752,0.9163747,0.9816932,0.07499427,0.70394427,0.76175374,0.0555643,0.97213984
0.70209694,0.74747443,0.7726692,0.89386797,0.20589125,0.6028784,0.66287935,0.1700295,0.8716562
0.6684819,0.7095021,0.7235109,0.8477887,0.25158337,0.5786528,0.63819784,0.2130365,0.82492644
0.74126035,0.7901415,0.8250219,0.93391496,0.15777105,0.63249177,0.69255304,0.12628093,0.91476655
0.80428565,0.7990589,0.8003122,0.9590325,0.048976976,0.62656474,0.42862135,0.13916516,0.94616896
0.53717875,0.53734237,0.4891228,0.5362869,0.45810118,0.47630426,0.53829885,0.4387917,0.5372489
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.72591674,0.8020152,0.8661268,0.9644074,0.11589885,0.6957993,0.59729415,0.12434542,0.95360416
0.53914917,0.5389058,0.49028814,0.53823435,0.45662263,0.47630504,0.53901505,0.43633905,0.5385121
0.6114,0.60518795,0.5508082,0.6752486,0.30955103,0.5004716,0.5094448,0.35341123,0.6625599
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.6347474,0.62480676,0.5717497,0.71701556,0.2660226,0.5081842,0.4994764,0.3294164,0.7008268
0.77388257,0.7455138,0.70447713,0.9069585,0.078389466,0.56045943,0.43195263,0.19179659,0.88638157
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.6006409,0.6298673,0.61547816,0.7191153,0.35387507,0.5321672,0.589866,0.3137074,0.7032614
0.5534972,0.55401,0.50036883,0.562186,0.43114763,0.4804565,0.5356916,0.41657838,0.5596303
0.70863026,0.68785566,0.6402594,0.83172333,0.15010722,0.5342032,0.4658322,0.25509164,0.80967027
0.62598443,0.6174307,0.5638551,0.70160156,0.2820215,0.5052673,0.5032471,0.33839586,0.68664384
0.5468619,0.545421,0.49502352,0.5468946,0.44927156,0.4767461,0.5409185,0.42654702,0.54472303
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.63174814,0.6222803,0.56904274,0.71177727,0.27145052,0.50718266,0.50077116,0.33248612,0.6959982
0.6089498,0.6397984,0.6291754,0.73735,0.34075597,0.5377245,0.5957087,0.30049136,0.7199794
0.65917754,0.6454665,0.593997,0.75812215,0.22378638,0.5164785,0.48875123,0.30455828,0.739075
0.76794326,0.7401596,0.698453,0.9011609,0.08374628,0.55788714,0.435265,0.19745545,0.8802291
0.81123024,0.77981,0.7433483,0.93875337,0.049672622,0.5777796,0.4097041,0.15672857,0.92117554
0.5970113,0.6255161,0.6094661,0.71095425,0.3596475,0.5297494,0.5873186,0.31954858,0.69581836
0.59345454,0.59017205,0.5349025,0.64176786,0.3448072,0.49465892,0.51695246,0.3720031,0.63220793
0.6827265,0.66554296,0.61580545,0.7948698,0.18664706,0.524741,0.47806582,0.28085425,0.77391875
0.6350313,0.625046,0.57200617,0.7175093,0.26551148,0.5082792,0.49935362,0.32912603,0.70128244
0.6976084,0.74247146,0.7663151,0.88837254,0.21176887,0.5995864,0.6595466,0.17548569,0.86594796
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.6004769,0.5960424,0.5411081,0.65499574,0.33084366,0.49692285,0.51402897,0.36471286,0.6441709
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.8633107,0.90887785,0.9466528,0.9913734,0.04783059,0.74094844,0.79616684,0.03400068,0.98560274
0.59000796,0.5872932,0.53186536,0.63522154,0.3517328,0.49355242,0.51838106,0.37558797,0.6262999
0.70623386,0.752066,0.77846426,0.8987601,0.20053788,0.60592955,0.6659624,0.16508046,0.87677413
0.56067646,0.58594817,0.5599919,0.64335066,0.40732944,0.51412076,0.5542383,0.37528557,0.63643193
0.7468603,0.7213413,0.67737764,0.878891,0.104614615,0.54908437,0.4466134,0.21771415,0.8570277
0.771786,0.7436208,0.70234597,0.9049356,0.08025481,0.55954635,0.43312812,0.1937918,0.884229
0.5512247,0.551069,0.49853647,0.55695593,0.43734226,0.47918433,0.53748435,0.41998836,0.5545308
0.6051158,0.65092003,0.6648147,0.7936325,0.3015197,0.5696105,0.5537015,0.29468495,0.7781747
0.54624605,0.54462355,0.49452817,0.5454725,0.45095885,0.4764024,0.5414025,0.42747405,0.543337
0.7064231,0.6859438,0.6381553,0.8287346,0.15304092,0.53337955,0.46689674,0.25727352,0.80673534
0.58190566,0.59483945,0.5594857,0.6650529,0.35833195,0.5119491,0.5274727,0.36707994,0.6559059
0.66578114,0.6510787,0.60007465,0.76872504,0.21300554,0.5187666,0.4857921,0.297885,0.74905765
0.7773139,0.7486185,0.7079759,0.9102136,0.07539678,0.5619658,0.43001366,0.18853725,0.8898587
0.62440443,0.6581517,0.65436965,0.7695168,0.3167413,0.54815054,0.60662377,0.2765199,0.74981326
0.53669393,0.53695214,0.48883632,0.5358103,0.45847425,0.47630596,0.53811646,0.43940264,0.53693664
0.832657,0.8000646,0.7665269,0.9535137,0.036798634,0.58883166,0.39556912,0.13703945,0.93811405
0.8219851,0.78991693,0.7548943,0.9464675,0.04290201,0.5832072,0.40275583,0.14680462,0.92995113
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.5497636,0.56739944,0.52995044,0.59493554,0.43731165,0.49820873,0.55448973,0.39977175,0.5915664
0.72085613,0.76813984,0.7984597,0.9147615,0.18211846,0.61685264,0.6769515,0.14820518,0.8937789
0.74998295,0.8304362,0.89882386,0.9794848,0.083789535,0.73106104,0.5833308,0.10195386,0.9721171
0.8317475,0.79919493,0.7655284,0.95293635,0.037295587,0.5883423,0.39619383,0.13786842,0.9374395
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.765212,0.7377055,0.695696,0.898425,0.08628565,0.55671865,0.43677032,0.200065,0.87734294
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.7918693,0.84229475,0.8835394,0.96772224,0.10458918,0.6737559,0.73294455,0.08008689,0.9542721
0.5920471,0.63201696,0.6338675,0.75137264,0.3345979,0.5516615,0.5586474,0.31565124,0.73708594
0.6489713,0.6876485,0.6951912,0.8179028,0.27811918,0.56642854,0.62284005,0.23954743,0.7959257
0.8230768,0.79094934,0.7560759,0.94721574,0.04225003,0.5837711,0.40203458,0.14580195,0.930811
0.68529457,0.6677435,0.6182071,0.7986943,0.18281993,0.5256603,0.476877,0.2782853,0.77758765
0.620124,0.6125064,0.5585989,0.6911128,0.29295304,0.5033318,0.5057487,0.34441906,0.677035
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.6882426,0.7319633,0.7528407,0.8762648,0.22426052,0.5927768,0.6526312,0.18715799,0.8535125
0.6518734,0.63927346,0.5873072,0.74613523,0.23603319,0.51397175,0.49199307,0.31196257,0.7278509
0.535656,0.54367566,0.5015579,0.55330586,0.45616984,0.48503172,0.54132056,0.4324452,0.5544884
0.7240789,0.7716489,0.8027613,0.9180259,0.17816631,0.61929077,0.6793941,0.1446161,0.8973029
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.7768063,0.75785065,0.73235893,0.92306983,0.073241025,0.57989186,0.43529525,0.17943186,0.904652
0.657737,0.6971344,0.7070918,0.83059365,0.26695994,0.5710991,0.6304295,0.22780074,0.80804306
0.62727207,0.67963374,0.7054269,0.838302,0.2653739,0.58901733,0.56830364,0.25656366,0.8206887
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.62543994,0.65937555,0.65604293,0.77158755,0.31515163,0.5488535,0.6073575,0.27494344,0.7517508
0.5477357,0.54655254,0.49572664,0.5489118,0.44687864,0.47723407,0.54023147,0.42523208,0.5466892
0.7596487,0.80950975,0.8475388,0.9482821,0.13723558,0.64703673,0.70692027,0.10815195,0.9310867
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.80489403,0.7739078,0.7366244,0.9339136,0.05396373,0.5746841,0.4136725,0.16261293,0.915746
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.9447313,0.9714461,0.9894948,0.99937916,0.009483142,0.84431297,0.88652545,0.005906495,0.99858594
0.94311,0.97038025,0.98894733,0.99932665,0.009974337,0.84170824,0.88436234,0.006236692,0.99848086
0.85273063,0.89961344,0.93879944,0.98916316,0.054866508,0.73008895,0.78617346,0.03948542,0.98240805
0.83610547,0.9008026,0.9503506,0.9931783,0.044261117,0.77313673,0.7149518,0.0408746,0.98898584
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.61941767,0.65224725,0.6462844,0.75939405,0.32443178,0.544773,0.6030945,0.2841648,0.74037284
0.53420717,0.5328614,0.48685881,0.53337073,0.46365526,0.47661364,0.5353335,0.44556755,0.534197
0.7477069,0.74311787,0.7310881,0.9129483,0.096735455,0.58686566,0.4565476,0.19539829,0.8947897
0.88871026,0.93015593,0.96336323,0.9953495,0.032874968,0.76881534,0.8213955,0.022622796,0.99164104
0.56871164,0.56953275,0.51321495,0.5940963,0.39544183,0.4867753,0.52712554,0.39783597,0.5893369
0.6527015,0.7171332,0.76682234,0.9037484,0.19715592,0.63392353,0.53741354,0.22339574,0.8893526
0.5621764,0.56409025,0.50752985,0.5812848,0.40911904,0.48471385,0.5297834,0.4046955,0.57786417
0.6216447,0.6553929,0.6512067,0.76585734,0.31973043,0.54730517,0.60373753,0.28023124,0.7465504
