Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
-0.2426650777987804,-0.16427894508864987,-1.2222994181034939,-1.1866908971307217,-0.06482228026800595,-0.7561168596477417,0.21237218678653422,-1.3539178554253686,-1.6879077936469866
-1.1267427623604944,1.0627148378487243,-1.2222994181034939,-1.1866908971307217,0.7479701448499226,0.6854487181424443,0.21237218678653422,-0.513898097710551,0.9830718814668715
0.9809182178437273,1.0627148378487243,-1.2222994181034939,-0.2140536983896371,1.5587364648200899,1.3752749854917945,1.2102656153223936,-1.3539178554253686,0.9830718814668715
0.9809182178437273,1.0627148378487243,-0.26524199142791016,1.0985503393184817,-0.06482228026800595,0.6854487181424443,0.21237218678653422,-0.513898097710551,0.9830718814668715
-1.1267427623604944,1.0627148378487243,-1.2222994181034939,-0.2140536983896371,0.7479701448499226,0.6854487181424443,1.2102656153223936,0.7979532046208998,-0.22252101268587512
-0.2426650777987804,-0.16427894508864987,-0.26524199142791016,-0.2140536983896371,-0.06482228026800595,-0.02265511410227644,-0.6627711747406202,-1.3539178554253686,-1.1055875531267634
0.9809182178437273,-1.085769579543385,-1.2222994181034939,1.0985503393184817,-1.7000996986331343,1.3752749854917945,-0.6627711747406202,1.3607941021308145,-0.22252101268587512
0.9809182178437273,1.0627148378487243,0.899223554175723,1.0985503393184817,-0.06482228026800595,-0.02265511410227644,0.21237218678653422,-1.3539178554253686,0.9830718814668715
0.9809182178437273,-1.7139804947192463,-1.2222994181034939,-0.2140536983896371,-0.06482228026800595,1.3752749854917945,1.2102656153223936,-1.3539178554253686,-0.22252101268587512
-1.1267427623604944,-0.16427894508864987,-0.26524199142791016,-0.2140536983896371,-0.06482228026800595,0.6854487181424443,0.21237218678653422,0.1818914312308072,-0.22252101268587512
0.9809182178437273,-0.16427894508864987,1.3253792320109516,1.0985503393184817,-0.06482228026800595,-0.02265511410227644,0.21237218678653422,0.7979532046208998,-0.22252101268587512
0.9809182178437273,1.0627148378487243,0.38806697087235464,1.0985503393184817,-0.06482228026800595,1.3752749854917945,1.2102656153223936,1.3607941021308145,0.9830718814668715
-0.2426650777987804,1.0627148378487243,-1.2222994181034939,1.0985503393184817,-1.7000996986331343,-1.5304769464522783,-0.6627711747406202,1.3607941021308145,0.9830718814668715
0.9809182178437273,1.0627148378487243,-1.2222994181034939,1.0985503393184817,1.5587364648200899,1.3752749854917945,-0.6627711747406202,-1.3539178554253686,-1.998026705021435
-0.2426650777987804,-0.16427894508864987,-0.26524199142791016,-0.2140536983896371,-0.8803475615431949,-0.7561168596477417,0.21237218678653422,-1.3539178554253686,-0.22252101268587512
0.9809182178437273,-0.16427894508864987,0.899223554175723,-0.2140536983896371,-0.8803475615431949,-0.7561168596477417,-0.6627711747406202,0.7979532046208998,-0.22252101268587512
-1.1267427623604944,1.0627148378487243,-1.2222994181034939,-0.2140536983896371,-0.06482228026800595,-0.7561168596477417,-1.3966022369856703,-0.513898097710551,-1.1055875531267634
0.9809182178437273,1.0627148378487243,-1.2222994181034939,1.0985503393184817,1.5587364648200899,1.3752749854917945,1.2102656153223936,0.1818914312308072,0.9830718814668715
-0.2426650777987804,1.0627148378487243,1.3253792320109516,-1.1866908971307217,-0.8803475615431949,-0.02265511410227644,0.21237218678653422,0.1818914312308072,0.9830718814668715
-0.2426650777987804,-0.16427894508864987,-1.2222994181034939,-0.2140536983896371,-0.8803475615431949,0.6854487181424443,0.21237218678653422,-1.3539178554253686,-0.22252101268587512
-0.2426650777987804,-0.16427894508864987,-1.2222994181034939,-0.2140536983896371,-1.7000996986331343,0.6854487181424443,1.2102656153223936,-1.3539178554253686,0.9830718814668715
-0.2426650777987804,1.0627148378487243,-1.2222994181034939,-0.2140536983896371,-0.8803475615431949,0.6854487181424443,0.21237218678653422,-1.3539178554253686,-0.22252101268587512
0.9809182178437273,1.0627148378487243,-1.2222994181034939,1.0985503393184817,-1.7000996986331343,-0.02265511410227644,-1.3966022369856703,-1.3539178554253686,0.9830718814668715
0.9809182178437273,-1.085769579543385,-0.26524199142791016,-0.2140536983896371,-0.8803475615431949,-0.7561168596477417,-0.6627711747406202,0.1818914312308072,-1.1055875531267634
-0.2426650777987804,-0.16427894508864987,0.38806697087235464,-0.2140536983896371,0.7479701448499226,0.6854487181424443,-0.6627711747406202,0.7979532046208998,-0.22252101268587512
-1.1267427623604944,1.0627148378487243,-1.2222994181034939,-0.2140536983896371,0.7479701448499226,1.3752749854917945,1.2102656153223936,-1.3539178554253686,0.9830718814668715
-1.1267427623604944,-0.16427894508864987,-0.26524199142791016,-1.8380250516007928,-0.8803475615431949,-0.02265511410227644,-0.6627711747406202,-1.3539178554253686,-1.998026705021435
-1.1267427623604944,-0.16427894508864987,-1.2222994181034939,-1.1866908971307217,-0.06482228026800595,0.6854487181424443,-0.6627711747406202,-1.3539178554253686,-1.998026705021435
-0.2426650777987804,-0.16427894508864987,0.38806697087235464,-0.2140536983896371,0.7479701448499226,-0.02265511410227644,-1.9572613372876781,0.7979532046208998,-0.22252101268587512
-0.2426650777987804,-0.16427894508864987,-1.2222994181034939,-1.1866908971307217,-0.8803475615431949,-0.02265511410227644,-0.6627711747406202,0.1818914312308072,-1.1055875531267634
-0.2426650777987804,-0.16427894508864987,0.899223554175723,-1.1866908971307217,-0.06482228026800595,-0.7561168596477417,-0.6627711747406202,0.1818914312308072,-1.1055875531267634
