Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.5484267,0.5623881,0.52112824,0.5310437,0.5172118,0.5176749,0.5183813,0.5196298,0.58640563
0.5593213,0.5815799,0.53599894,0.5331891,0.514028,0.53508383,0.5173627,0.5470013,0.61749613
0.5732917,0.607055,0.55846304,0.53792405,0.5101446,0.5589034,0.514786,0.5840824,0.66034025
0.54841685,0.56237084,0.52111495,0.53104186,0.5172147,0.5176594,0.5183822,0.5196052,0.5863775
0.54337126,0.5534442,0.51423603,0.5300511,0.51868397,0.5096059,0.5188524,0.50692,0.57177275
0.5647892,0.5914804,0.5444607,0.53484553,0.5124895,0.5442634,0.5164805,0.561348,0.634069
0.5379221,0.5404674,0.505093,0.529354,0.5183759,0.5030457,0.51865304,0.49536917,0.553429
0.54213846,0.5506665,0.5122471,0.529876,0.5187025,0.5080218,0.5188402,0.50420564,0.56774944
0.56917703,0.59953374,0.5516886,0.53643274,0.51128083,0.55182105,0.515607,0.5731053,0.64772236
0.56062496,0.58386755,0.5377795,0.53344643,0.5136459,0.53716797,0.51724046,0.55026996,0.6211683
0.5760421,0.61206496,0.56298864,0.53892267,0.50938344,0.5636341,0.5142359,0.59138936,0.66866773
0.5623908,0.58706534,0.5405088,0.5339792,0.51314896,0.5401311,0.5169569,0.5549029,0.62652606
0.55638844,0.57642627,0.5319939,0.53261065,0.51488674,0.5303958,0.5176374,0.5396411,0.6091947
0.583392,0.62537694,0.5750675,0.54159796,0.5073427,0.5762572,0.51276135,0.6107721,0.69046813
0.571244,0.6033159,0.5550923,0.5371815,0.5107105,0.55537957,0.51519483,0.57862604,0.65408427
0.57812285,0.615845,0.5664105,0.53967893,0.50880677,0.5672106,0.5138193,0.5968988,0.67490774
0.55903566,0.58107847,0.5356087,0.5331327,0.5141117,0.5346272,0.5173895,0.5462848,0.61669
0.55717146,0.5778031,0.53306293,0.53276503,0.51465756,0.5316473,0.5175641,0.5416068,0.61141616
0.5598754,0.5825527,0.53675586,0.5332985,0.5138656,0.53596973,0.5173107,0.54839104,0.6190585
0.5519129,0.5685429,0.5258846,0.5317293,0.5161948,0.5232436,0.5180559,0.52839535,0.5964266
0.5769425,0.6137018,0.56446964,0.5392498,0.509134,0.56518203,0.5140557,0.5937755,0.6713745
0.56581956,0.59337443,0.54615825,0.535218,0.512206,0.5460385,0.5162756,0.5641131,0.6372926
0.55863786,0.5803798,0.5350655,0.5330542,0.5142283,0.5339913,0.5174268,0.54528683,0.6155664
0.5596264,0.58211553,0.53641564,0.5332493,0.5139386,0.53557163,0.5173341,0.5477665,0.6183566
0.56827617,0.5978828,0.55020475,0.5361066,0.5115293,0.5502696,0.5157865,0.5706951,0.6449351
0.55577147,0.5753406,0.5311514,0.53248906,0.5150673,0.5294096,0.5176951,0.5380914,0.6074413
0.5618853,0.58613366,0.53967595,0.53379667,0.51328784,0.53926,0.51705724,0.5535432,0.6249294
0.546361,0.55873615,0.5183113,0.530638,0.51781374,0.514377,0.5185739,0.5144358,0.58044016
0.5593319,0.58159864,0.5360134,0.53319114,0.51402485,0.5351009,0.5173617,0.547028,0.6175262
0.5500132,0.5651905,0.5232925,0.5313556,0.51674926,0.52020884,0.5182333,0.5236192,0.59097373
0.5558979,0.57556313,0.5313241,0.532514,0.51503026,0.5296117,0.5176833,0.53840894,0.6078008
0.55816096,0.57954216,0.5344143,0.5329602,0.5143679,0.53322905,0.51747143,0.5440904,0.6142183
0.56079525,0.5841662,0.538012,0.53348005,0.51359594,0.5374401,0.5172245,0.5506968,0.6216472
0.5435793,0.55381274,0.5145196,0.53009194,0.5186235,0.50993776,0.51883304,0.5074427,0.57237697
0.56418276,0.5903648,0.5434614,0.5346263,0.5126564,0.54321855,0.51660097,0.55971926,0.6321667
0.56525236,0.5923319,0.5452237,0.5350129,0.51236206,0.5450613,0.5163884,0.5625912,0.63551927
0.54637116,0.55875415,0.5183252,0.53063995,0.5178108,0.5143932,0.518573,0.51446134,0.58046955
0.54060924,0.5469703,0.50965166,0.52968657,0.51858395,0.5062163,0.51877224,0.5009994,0.5625651
0.57182515,0.6043777,0.55604887,0.53739214,0.5105499,0.5563797,0.5150789,0.5801757,0.6558643
0.5590967,0.5811857,0.53569216,0.5331448,0.5140938,0.53472483,0.51738375,0.54643804,0.61686236
0.5608405,0.58424556,0.5380739,0.533489,0.5135827,0.53751254,0.51722026,0.55081016,0.6217744
0.55498314,0.5739531,0.53007513,0.5323337,0.5152978,0.5281496,0.51776886,0.5361111,0.60519785
0.5768148,0.61346966,0.56425947,0.5392034,0.5091694,0.5649625,0.5140813,0.59343714,0.67099106
0.5711479,0.60314023,0.554934,0.5371467,0.51073694,0.55521417,0.515214,0.5783697,0.6537896
0.5595452,0.581973,0.5363048,0.5332332,0.5139624,0.5354418,0.5173417,0.5475629,0.61812764
0.55295926,0.57038784,0.52731264,0.53193516,0.5158892,0.5249155,0.5179581,0.5310257,0.599422
0.5790043,0.6174437,0.5678596,0.53999954,0.50856215,0.5687251,0.51364255,0.5992277,0.67753536
0.58261997,0.62398404,0.57379997,0.5413164,0.5075576,0.57493275,0.51291656,0.6087469,0.68821055
0.58347696,0.6255301,0.57520705,0.54162896,0.50731903,0.5764029,0.51274425,0.6109948,0.6907161
0.5681323,0.5976192,0.5499679,0.53605455,0.5115689,0.550022,0.5158152,0.57031024,0.6444893
0.55825603,0.57970923,0.53454405,0.5329789,0.51434004,0.53338104,0.51746255,0.5443289,0.61448723
0.5532104,0.5708304,0.5276553,0.5319846,0.51581585,0.5253167,0.5179347,0.53165674,0.60013986
0.5748425,0.60988164,0.56101507,0.5384869,0.5097156,0.5615712,0.51447594,0.5882055,0.6650465
0.55541813,0.57471895,0.5306691,0.5324194,0.5151706,0.52884495,0.5177282,0.537204,0.60643643
0.5583362,0.5798501,0.5346536,0.5329947,0.5143166,0.5335092,0.517455,0.54453015,0.61471397
0.52920526,0.52644366,0.49700564,0.5299055,0.51639885,0.49704218,0.5174788,0.48407492,0.53634226
0.5681288,0.59761274,0.54996216,0.53605324,0.5115699,0.5500159,0.5158159,0.57030094,0.64447844
0.56176627,0.58591425,0.53947985,0.53375375,0.5133205,0.53905493,0.51708096,0.55322295,0.6245532
0.5596776,0.5822054,0.53648555,0.5332594,0.51392365,0.5356534,0.51732934,0.54789484,0.6185008
0.57148767,0.6037611,0.55549335,0.5372699,0.51064306,0.5557988,0.51514626,0.57927585,0.65483093
0.56477064,0.5914463,0.5444301,0.5348388,0.5124946,0.5442315,0.5164842,0.56129813,0.63401085
0.5537473,0.5717765,0.52838814,0.5320903,0.51565903,0.5261746,0.5178845,0.53300595,0.60167354
0.54969716,0.5646324,0.52286136,0.5312935,0.5168414,0.51970404,0.5182628,0.5228245,0.59006476
0.5609937,0.58451426,0.5382832,0.5335192,0.51353776,0.53775746,0.51720583,0.55119413,0.62220496
0.5719446,0.604596,0.5562456,0.53743553,0.5105169,0.5565854,0.51505506,0.5804943,0.6562299
0.5668537,0.59527344,0.5478618,0.5355919,0.5119212,0.54781973,0.51606977,0.56688565,0.6405172
0.5724798,0.6055735,0.5571267,0.5376296,0.510369,0.55750644,0.5149481,0.5819205,0.6578654
0.57064927,0.6022284,0.554113,0.536966,0.5108746,0.5543558,0.5153135,0.57703876,0.65225834
0.5623303,0.5869538,0.54040915,0.5339573,0.5131656,0.5400268,0.51696897,0.5547402,0.626335
0.5543743,0.57288086,0.52924395,0.5322138,0.51547575,0.52717656,0.5178259,0.5345814,0.60346264
0.557035,0.57756317,0.5328766,0.5327381,0.51469755,0.5314292,0.5175769,0.5412642,0.6110293
0.5620335,0.5864068,0.5399201,0.5338502,0.5132471,0.53951544,0.5170279,0.55394197,0.6253978
0.570687,0.6022974,0.55417514,0.53697973,0.5108642,0.55442077,0.515306,0.5771395,0.6523743
0.57407296,0.6084796,0.55974877,0.5382076,0.50992846,0.56024754,0.51462984,0.5861606,0.6627147
0.56878823,0.5988214,0.5510483,0.53629196,0.51138806,0.5511516,0.51568455,0.5720654,0.6465205
0.5474718,0.5607006,0.5198261,0.5308562,0.51749015,0.5161504,0.51847035,0.5172289,0.5836507
0.5478694,0.5614032,0.52036816,0.5309342,0.5173742,0.5167851,0.5184333,0.51822853,0.58479816
0.5636206,0.5893304,0.5425353,0.53442323,0.5128109,0.5422501,0.5167127,0.5582092,0.6304006
0.5641535,0.590311,0.5434132,0.53461576,0.5126644,0.5431682,0.51660675,0.55964077,0.63207495
0.56347984,0.5890712,0.54230326,0.53437245,0.5128496,0.5420075,0.5167407,0.5578308,0.6299578
0.54859656,0.5626884,0.5213601,0.53107715,0.5171623,0.51794636,0.5183655,0.5200571,0.5868955
0.56992155,0.60089695,0.55291474,0.5367024,0.5110755,0.55310297,0.51545864,0.57509536,0.6500192
0.57506543,0.6102877,0.56138194,0.5385679,0.5096538,0.5619546,0.51443136,0.58879775,0.66572094
0.54724437,0.5602984,0.5195159,0.5308114,0.5175564,0.5157872,0.51849157,0.51665694,0.5829937
0.54667753,0.55929595,0.5187429,0.53070015,0.51772153,0.5148822,0.5185444,0.5152316,0.5813555
0.5769168,0.61365503,0.56442726,0.5392404,0.50914115,0.56513786,0.51406085,0.5937074,0.6712973
0.56475186,0.5914117,0.54439914,0.534832,0.5124998,0.5441991,0.51648784,0.56124765,0.6339519
0.5555336,0.574922,0.5308267,0.5324422,0.5151368,0.5290295,0.5177174,0.53749394,0.60676485
0.5634928,0.58909506,0.54232466,0.53437716,0.5128461,0.54202986,0.5167381,0.55786574,0.6299986
0.5450341,0.55638826,0.5165023,0.5303774,0.5182001,0.51225907,0.51869756,0.5110995,0.57659787
0.56353515,0.5891729,0.54239434,0.5343924,0.5128344,0.5421027,0.5167297,0.5579794,0.63013166
0.5558295,0.5754428,0.5312307,0.5325005,0.51505023,0.5295024,0.5176897,0.5382372,0.6076064
0.53242147,0.52967566,0.49744955,0.5285032,0.51724035,0.49825528,0.5182549,0.48642847,0.5384115
0.554449,0.57301265,0.52934605,0.5322285,0.51545393,0.5272961,0.51781887,0.53476936,0.60367596
0.58341354,0.6254156,0.57510287,0.5416058,0.50733674,0.576294,0.51275694,0.61082834,0.69053084
0.58583874,0.62978214,0.57908267,0.54249096,0.50666106,0.580452,0.5122687,0.61717176,0.69757056
0.57202536,0.6047436,0.5563786,0.5374648,0.5104946,0.55672437,0.5150389,0.58070964,0.656477
