0,1,2,3,4,5,6,7,8
0.97607887,0.0026184756,0.045933984,0.013765063,0.15354168,0.9956554,0.000854324,0.013810515,0.0064080004
0.99545056,0.00015675754,0.0005860072,0.850299,0.75098056,0.9996987,9.919416e-05,0.094378315,0.0052194227
0.95891553,0.0030291425,0.005165354,0.5676558,0.6674239,0.9983969,0.0014981818,0.19192207,0.06065692
0.6915083,0.06032398,0.15102549,0.19365744,0.13851576,0.9975545,0.034879573,0.42630944,0.7728666
0.83945924,0.06655882,0.0034882976,0.90894514,0.99493104,0.53538597,0.030466717,0.36878818,0.02369614
0.88901234,0.013195009,0.053204816,0.02135635,0.27127728,0.9956374,0.0035901314,0.060572684,0.07425662
0.76653945,0.112468496,0.18310292,0.7643172,0.323096,0.9597472,0.13183635,0.54317576,0.5702273
0.99536824,0.000109511086,0.0015981268,0.4757633,0.2757347,0.9999467,6.145127e-05,0.05936005,0.010806306
0.99375904,0.00093757815,0.088964425,0.021476693,0.042040892,0.9947992,0.00057580223,0.006072688,0.0015337493
0.7945658,0.20320882,0.16124791,0.807191,0.7477522,0.4601511,0.22510219,0.3720416,0.13083626
0.11504338,0.9553557,0.62837946,0.80202025,0.86056954,0.06090962,0.95441663,0.853688,0.90964395
0.9846298,0.0047950665,0.0004806515,0.9996813,0.99627465,0.8230107,0.009380934,0.64396226,0.00860248
0.98341024,0.0005553288,0.0031667843,0.3025329,0.38683745,0.99983144,0.00023103786,0.08992236,0.031697
0.99918145,7.763694e-06,0.0078755105,0.025508482,0.002700945,0.9999991,4.6791947e-06,0.006625873,0.0050327815
0.72666353,0.16817066,0.3336364,0.23213848,0.26650465,0.88661057,0.13278104,0.25811294,0.31912798
0.1716847,0.9709862,0.9097782,0.8094819,0.61212647,0.011682907,0.98383933,0.76775396,0.8252447
0.9533414,0.006495872,0.020619337,0.31321764,0.48874107,0.9928067,0.0034900217,0.11020466,0.037743866
0.9634729,0.0015154755,0.00079118926,0.82058287,0.9099917,0.99933547,0.0006110246,0.3008695,0.05998024
0.51657856,0.540377,0.46302876,0.91840714,0.45286185,0.6096592,0.68187606,0.7746585,0.8064713
0.97158235,0.0015873385,0.010715467,0.04371693,0.32522145,0.9991017,0.00044933753,0.03565867,0.016928937
0.9998137,2.1463236e-06,0.0011000958,0.0020866683,0.053327784,0.9999764,4.4437462e-07,0.00025000173,1.1468549e-05
0.97698677,0.0011630983,0.0011247987,0.2617196,0.9063684,0.99755394,0.00028299645,0.058329977,0.0057112877
0.99865097,7.994715e-06,0.00017922558,0.09172567,0.34795582,0.9999963,1.8007966e-06,0.011223148,0.0012304807
0.2897226,0.80038947,0.7799858,0.07922193,0.36541972,0.23756142,0.7064296,0.32124072,0.5764516
0.3371256,0.70710415,0.6718994,0.2875507,0.34839472,0.5030447,0.66693217,0.51957726,0.7556203
0.9999724,5.3696514e-08,5.7712492e-05,0.11072115,0.028212836,0.99999994,2.3868393e-08,0.001232924,3.9557177e-05
0.0017080212,0.9999043,0.92412835,0.98801476,0.9903703,0.0004351717,0.9999283,0.99711746,0.9995108
0.65535593,0.21406007,0.23229784,0.15047443,0.506474,0.81215394,0.122349374,0.22709054,0.24280724
0.26893646,0.8475312,0.7575742,0.759781,0.3986301,0.29678035,0.8916619,0.7764073,0.89884984
0.82015175,0.055640586,0.13747905,0.2050127,0.2955529,0.9752826,0.034200344,0.21222533,0.23642024
0.075757794,0.9674547,0.7898444,0.48650637,0.68833876,0.11084042,0.959116,0.82797086,0.9560282
0.9735252,0.0015973024,0.0024455031,0.18336767,0.82145375,0.99723923,0.00042429141,0.05350903,0.0077352747
0.6151559,0.26828432,0.3804621,0.27158406,0.29367352,0.86946535,0.21786423,0.36255378,0.51080996
0.8837793,0.026233628,0.08092595,0.6786726,0.2470869,0.9933609,0.026665857,0.40157098,0.39339563
0.46747726,0.4702267,0.49346313,0.23292337,0.34565908,0.7413613,0.3865368,0.41636512,0.62309307
0.9966987,1.8817904e-05,9.360102e-05,0.60316634,0.6176825,0.9999974,5.895322e-06,0.087275624,0.012602482
0.9999947,7.377639e-07,1.000666e-07,1.0,0.99998015,0.88591045,1.0849175e-05,0.36227542,3.9962592e-07
1.6212116e-05,0.9999997,0.99999374,0.009098035,0.01647634,0.00085681,0.99999964,0.99650455,0.9999997
0.7816438,0.42458707,0.148907,0.9928114,0.9368825,0.058422334,0.6509151,0.68822277,0.13808285
0.96192926,0.011368176,0.11525186,0.72102094,0.13609798,0.987174,0.017449677,0.20537491,0.099474385
0.9996166,3.377113e-06,0.00033883163,0.108034305,0.15494218,0.99999315,1.2590849e-06,0.004232918,0.00022349648
0.027212963,0.98925185,0.7925618,0.8644108,0.778797,0.14218585,0.9897462,0.9696257,0.99629754
0.95402855,0.002883157,0.36169064,0.030125914,0.0014419724,0.999961,0.0025211892,0.102319576,0.5701115
0.9991066,1.9436264e-05,0.009444855,2.8017037e-05,0.03220965,0.9997775,1.6666089e-06,6.864252e-05,1.09982675e-05
0.9999978,1.2576891e-09,1.3532018e-06,0.8987526,0.09675054,1.0,1.0271795e-09,0.0022386315,8.67925e-06
0.96118915,0.003162765,0.024034664,0.062096126,0.2363121,0.998425,0.0011704498,0.051697,0.032899406
0.99178374,9.78076e-05,0.0013154923,0.0214749,0.25608623,0.9999805,1.751884e-05,0.017439807,0.0075152074
0.9817265,0.0135579975,0.0024007712,0.9998154,0.99147624,0.47089183,0.045084655,0.6871278,0.011527051
0.56246644,0.44026327,0.51196384,0.15743425,0.4004674,0.5056209,0.34577814,0.25032288,0.305767
0.9970994,1.728462e-05,0.00011582796,0.25877163,0.59312814,0.99999577,3.971881e-06,0.03588342,0.0045971703
0.99241114,0.005168118,0.00019813377,0.9999983,0.9993297,0.42304173,0.03288201,0.9066734,0.007144047
0.9981598,4.0559364e-05,0.009019683,0.18341647,0.013720261,0.99998903,3.490309e-05,0.022672633,0.0097806575
0.8308604,0.06315507,0.005357009,0.97420937,0.9848539,0.8134723,0.04743919,0.62324923,0.116232835
0.9704251,0.0009891108,0.015778953,0.008777491,0.108835384,0.99984306,0.00021460619,0.023602152,0.029184472
0.7407781,0.28672644,0.061606154,0.9901516,0.94331115,0.3373124,0.41146788,0.7632905,0.29106864
0.9999376,4.3372316e-07,3.673211e-05,0.91108704,0.38949233,0.9999967,3.9824562e-07,0.009831555,6.950931e-05
0.9998044,2.8292575e-07,4.78407e-05,0.0035542632,0.11806196,0.9999999,2.9455549e-08,0.0007937484,7.220571e-05
0.9983675,7.732538e-05,4.3800737e-05,0.99863183,0.98903257,0.9982797,9.312524e-05,0.24677947,0.0010961583
0.87229294,0.03435774,0.08152233,0.17786057,0.41242635,0.97122264,0.01813318,0.14241664,0.10056226
0.38860986,0.8014814,0.6910931,0.726911,0.5646177,0.11843808,0.8482284,0.6138815,0.6234404
0.9699161,0.0021659257,0.013425444,0.04093598,0.36696464,0.9980264,0.0006228624,0.031282604,0.012501521
0.9997318,7.5931624e-05,0.46834502,6.698491e-05,0.0015129636,0.9679872,3.760739e-05,2.0433741e-05,1.4564121e-06
0.8071448,0.043295488,0.1418816,0.13944714,0.18286647,0.9923584,0.024196122,0.22537114,0.36986008
0.998749,2.0600835e-05,0.0027511586,0.053178,0.049509633,0.99998295,9.061651e-06,0.0069645145,0.0013244712
0.8446764,0.017523639,0.013557079,0.4649866,0.6785316,0.9967583,0.0075569013,0.35998777,0.29830828
0.93648255,0.055891115,0.056398254,0.99158716,0.7926756,0.6594946,0.13482697,0.5561287,0.088541284
0.91866684,0.024314767,0.1069527,0.38143665,0.2625665,0.97620153,0.02063515,0.16919886,0.10420435
0.9972821,1.0746621e-05,3.286578e-05,0.038558096,0.86936694,0.99999374,9.3926053e-07,0.009677576,0.000680212
0.59937364,0.37064576,0.3864387,0.5365134,0.43963346,0.6797985,0.3665766,0.45948747,0.49298894
0.4945961,0.426026,0.7089118,0.2124405,0.09045817,0.89745766,0.41931576,0.4529531,0.80512273
0.9481712,0.0009006015,0.007823617,0.005169094,0.13552949,0.999969,0.00012585992,0.037278127,0.08955237
0.9066506,0.73021775,0.9957987,0.96176773,0.00882226,0.0056435885,0.97964257,0.2986111,0.13721678
0.11939652,0.86962676,0.30740502,0.49601185,0.873725,0.45053536,0.763439,0.80686706,0.9221254
0.99951106,9.603829e-06,5.9405877e-05,0.9625565,0.8825566,0.99988246,7.435435e-06,0.03850124,0.00026764174
0.041099872,0.9871987,0.9269125,0.6639262,0.43411472,0.12375298,0.9895085,0.9292271,0.9931608
0.99433535,0.0003192118,0.005062092,0.16242756,0.3264205,0.99910223,0.00014948292,0.019856883,0.0023654792
0.11184328,0.9697708,0.9327052,0.30689946,0.38751918,0.04859323,0.97081244,0.6789299,0.90530545
0.9908297,0.0003303536,0.009677832,0.008900365,0.13255538,0.9997148,7.841299e-05,0.008036102,0.0031915016
5.996463e-08,1.0,1.0,1.5548746e-11,3.7999587e-10,0.9992017,0.99999964,0.9678698,1.0
0.56166965,0.40395728,0.352423,0.6869974,0.49030888,0.7048736,0.42242813,0.5753321,0.6155121
1.0,0.0,0.0,1.0,1.0,1.0,3.6693844e-34,1.3819376e-07,0.0
0.76164573,0.08876556,0.1794765,0.12961297,0.31629452,0.95871633,0.048381243,0.19774914,0.25201756
4.3462815e-06,1.0,1.0,1.0,0.0038651219,1.0046663e-27,1.0,1.0,1.0
0.98696494,0.0007975181,0.01004506,0.25783336,0.22368814,0.9994069,0.00045628592,0.057358257,0.017388867
