Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.44924206,0.40582427,0.3582799,0.54038686,0.47418207,0.46800077,0.41938287,0.6055154,0.594423
0.5008241,0.4683796,0.43605986,0.5418967,0.49440464,0.5037806,0.46898043,0.53992057,0.5588977
0.52169824,0.52142346,0.50085133,0.5214205,0.52045166,0.5121543,0.5209276,0.48824546,0.5214973
0.48059502,0.6149139,0.3824674,0.65825737,0.3327408,0.4261848,0.62705815,0.30779943,0.6622951
0.5326122,0.5302875,0.4873182,0.5306543,0.50428146,0.5167702,0.51424676,0.47477734,0.52612853
0.52169824,0.52142346,0.50085133,0.5214205,0.52045166,0.5121543,0.5209276,0.48824546,0.5214973
0.38738102,0.31207603,0.250398,0.556911,0.43397635,0.429699,0.33543098,0.69954795,0.65516883
0.5550438,0.535972,0.43487063,0.6059202,0.43050143,0.52975065,0.500468,0.43917856,0.5849858
0.4632402,0.42786512,0.3848545,0.5367111,0.48315734,0.4765574,0.43884042,0.5832565,0.58048224
0.41213158,0.348732,0.29145277,0.5502278,0.45019495,0.4451454,0.36854145,0.66291356,0.6310341
0.581392,0.5132999,0.43482032,0.6139904,0.43763906,0.5625995,0.4603524,0.46940446,0.58113307
0.4980261,0.56881297,0.4403923,0.59399956,0.4220416,0.46618608,0.5785181,0.39287385,0.5970444
0.53402275,0.55913526,0.42358682,0.61407775,0.40779006,0.5003687,0.5365187,0.40259802,0.60131836
0.5282681,0.4073735,0.36916685,0.61475116,0.4428628,0.5439443,0.3867509,0.5896635,0.61790514
0.51977926,0.5399866,0.47811154,0.54434025,0.48606387,0.50065166,0.5348455,0.45422745,0.5435789
0.44834226,0.40441546,0.35659453,0.54062366,0.47360408,0.46744978,0.41813657,0.6069363,0.59531665
0.5720579,0.41271877,0.35576674,0.64989597,0.41446412,0.58035696,0.3595342,0.57584465,0.6303845
0.5421002,0.56402916,0.39920652,0.64741665,0.37342536,0.50329477,0.5339343,0.38340163,0.6286237
0.50107515,0.58975464,0.41535985,0.61544967,0.38676414,0.4576052,0.58805156,0.35844907,0.6161245
0.52589786,0.5346311,0.4853795,0.5334057,0.49921075,0.50888205,0.52418554,0.46682394,0.53133047
0.44353575,0.39690802,0.34764132,0.5418897,0.4705138,0.46450445,0.4114889,0.6145047,0.60008544
0.4775142,0.4505431,0.4125607,0.53297454,0.4922825,0.4852604,0.45879272,0.5603013,0.5661933
0.55371433,0.45588467,0.409509,0.60137075,0.4541661,0.55437356,0.41999936,0.5405531,0.58860946
0.53042924,0.56003916,0.42803335,0.6072908,0.41353628,0.49719658,0.5401729,0.40375087,0.59662265
0.522249,0.55366826,0.4561155,0.56837106,0.4538964,0.4951039,0.5416251,0.4269368,0.5647264
0.51035607,0.37064236,0.3258849,0.6263275,0.4253285,0.5352631,0.35263497,0.62606806,0.6426212
0.43896142,0.3897928,0.33920142,0.5430967,0.46756864,0.46169767,0.40517873,0.62167174,0.6046159
0.5500746,0.5771065,0.35892388,0.69931304,0.3165857,0.5011412,0.5381431,0.3456347,0.67391723
0.46808827,0.35956764,0.30912432,0.5957152,0.4347518,0.49714077,0.35747826,0.64348316,0.63908285
0.51060736,0.50359267,0.4784646,0.52432466,0.5133829,0.505401,0.5053094,0.50641257,0.53278255
0.535661,0.53434956,0.47316512,0.55020976,0.4835416,0.5165513,0.5150477,0.46178144,0.54251426
0.61180896,0.4743535,0.38378772,0.6663789,0.39652243,0.59875005,0.39463782,0.49952888,0.6209827
0.53946,0.53677154,0.4611712,0.5670833,0.4662906,0.5178672,0.51390606,0.45215026,0.5561876
0.4685534,0.43628553,0.395102,0.5353192,0.48655668,0.47979906,0.4462557,0.5747392,0.5751721
0.5055816,0.56476665,0.44624412,0.5836862,0.43350515,0.47497347,0.56715775,0.40355194,0.58499855
0.50253093,0.44642422,0.4108314,0.56045663,0.47927934,0.5103336,0.44283038,0.55931264,0.5776359
0.4554814,0.41562068,0.37004486,0.5387468,0.47818637,0.4718179,0.42804033,0.5956285,0.58821803
0.56382495,0.53055966,0.43046838,0.61421114,0.42620048,0.5394362,0.48883447,0.44401523,0.58888245
0.53908175,0.62052405,0.29226446,0.7742086,0.22356035,0.46603444,0.582965,0.26043662,0.74950254
0.501527,0.58485234,0.42136055,0.6095706,0.39561823,0.4606451,0.58445674,0.36698246,0.61048573
0.5319354,0.53101605,0.48698828,0.53087664,0.50359315,0.5158388,0.5153891,0.4736223,0.5266231
0.55089647,0.5384428,0.43710527,0.60179114,0.43277037,0.5252265,0.5058859,0.43708903,0.5829607
0.48438627,0.4364007,0.39712563,0.55065525,0.480112,0.49507588,0.43931735,0.57168907,0.58014685
0.42761433,0.37227863,0.3186269,0.5461009,0.46024308,0.4547175,0.38960108,0.63928825,0.61582124
0.4799113,0.4451709,0.40666214,0.53948754,0.4877521,0.48878032,0.45148423,0.5646653,0.5714302
0.5538449,0.52627367,0.45746434,0.576364,0.46458507,0.5346847,0.49359435,0.4642218,0.5584383
0.49458125,0.34869128,0.30006152,0.62909454,0.41649234,0.5253635,0.3341944,0.64866555,0.6561071
0.5281872,0.5363567,0.48236787,0.5357857,0.49552354,0.50989264,0.52277017,0.4639868,0.53268623
0.46873453,0.41893458,0.37535068,0.54908943,0.4749331,0.48390132,0.42600688,0.59022504,0.5896795
0.37498584,0.29423812,0.23102856,0.56030726,0.4257672,0.42188174,0.31914535,0.7173075,0.6671699
0.5391597,0.5698832,0.39219236,0.6553735,0.36228794,0.49757016,0.5411144,0.37219396,0.63717175
0.4974677,0.48248017,0.45208642,0.5277598,0.50500965,0.4974057,0.48681298,0.5278892,0.5460955
0.4388899,0.2556084,0.1981326,0.65747046,0.36938187,0.49598104,0.24937607,0.7418248,0.7200806
0.47326502,0.6342066,0.35842755,0.68427694,0.29739094,0.40935692,0.6470822,0.27453646,0.6886079
0.6047547,0.54398054,0.33224165,0.74464005,0.29155004,0.5617477,0.4654925,0.37268347,0.69704115
0.457284,0.4184596,0.37346837,0.53827345,0.4793421,0.4729197,0.43054628,0.59276146,0.58642274
0.5156883,0.35406628,0.30816615,0.6440127,0.41179734,0.5443336,0.3317847,0.6401286,0.65788406
0.548019,0.5444008,0.4297266,0.6103984,0.42080164,0.51952976,0.5130907,0.4252512,0.59207565
0.3874071,0.30172646,0.23979788,0.56619185,0.42618224,0.43237248,0.32298967,0.70866853,0.66433066
0.47692323,0.64993423,0.33049685,0.7147261,0.2608814,0.40295386,0.6547654,0.24622768,0.7150837
0.4388135,0.38332215,0.33201852,0.5481768,0.46319962,0.46305853,0.39765847,0.62745816,0.61002284
0.47194207,0.6462897,0.34383747,0.6980928,0.27757046,0.40157127,0.65597785,0.25582197,0.70181346
0.46149793,0.42510995,0.38151234,0.53716797,0.48204184,0.47549373,0.4364121,0.58604175,0.58222127
0.4962383,0.48050702,0.44963008,0.528081,0.50422615,0.4966577,0.48508364,0.5298944,0.5473379
0.46174166,0.41452664,0.36954,0.54574007,0.47486538,0.47813466,0.4239815,0.59545296,0.5911293
0.50681686,0.46428674,0.43203512,0.5508642,0.48925748,0.5104746,0.46155357,0.5424669,0.56422365
0.5739639,0.58463967,0.30566698,0.7671054,0.24805611,0.51413745,0.5247014,0.30826232,0.7307492
0.5149198,0.5538316,0.4606919,0.56403154,0.45839867,0.4890161,0.549299,0.4272991,0.56359726
0.3927484,0.29408824,0.23254329,0.57847816,0.41811582,0.43969217,0.31164178,0.71454066,0.6727415
